r,t,y,TotalCapacityAnnual
RE1,DEMTRABUSGSL,2032,22.1886
RE1,DEMTRABUSGSL,2033,22.1886
RE1,DEMTRABUSGSL,2034,22.1886
RE1,DEMTRABUSGSL,2035,7.048
RE1,DEMTRABUSGSL,2036,6.3488
RE1,DEMTRABUSGSL,2037,6.3488
RE1,DEMTRABUSGSL,2038,6.3488
RE1,DEMTRABUSGSL,2039,5.976
RE1,DEMTRABUSGSL,2040,5.3392
RE1,DEMTRABUSGSL,2041,4.8312
RE1,DEMTRABUSGSL,2042,4.8312
RE1,DEMTRABUSGSL,2043,4.8312
RE1,DEMTRABUSGSL,2044,4.8312
RE1,DEMTRABUSGSL,2045,4.8312
RE1,DEMTRABUSGSL,2046,4.8312
RE1,DEMTRABUSGSL,2047,4.8312
RE1,DEMTRABUSGSL,2048,4.8312
RE1,DEMTRABUSGSL,2049,2.4339
RE1,DEMINDELC,2015,11.2574
RE1,DEMINDELC,2016,11.9084
RE1,DEMINDELC,2017,12.4663
RE1,DEMINDELC,2018,13.0242
RE1,DEMINDELC,2019,13.5821
RE1,DEMINDELC,2020,14.14
RE1,DEMINDELC,2021,14.5682
RE1,DEMINDELC,2022,14.9965
RE1,DEMINDELC,2023,15.4247
RE1,DEMINDELC,2024,15.8529
RE1,DEMINDELC,2025,4.5955
RE1,DEMINDELC,2026,3.9445
RE1,DEMINDELC,2027,3.3866
RE1,DEMINDELC,2028,2.8287
RE1,DEMINDELC,2029,2.2708
RE1,DEMINDELC,2030,1.7129
RE1,DEMINDELC,2031,1.488
RE1,DEMINDELC,2032,1.3553
RE1,DEMINDELC,2033,1.3918
RE1,DEMINDELC,2034,1.4282
RE1,DEMINDELC,2035,1.6526
RE1,DEMINDELC,2036,1.6857
RE1,DEMINDELC,2037,1.7189
RE1,DEMINDELC,2038,1.752
RE1,DEMINDELC,2039,1.7851
RE1,DEMINDELC,2040,1.8183
RE1,DEMINDELC,2041,1.8507
RE1,DEMINDELC,2042,1.8831
RE1,DEMINDELC,2043,1.9156
RE1,DEMINDELC,2044,1.948
RE1,DEMINDELC,2045,1.7553
RE1,DEMINDELC,2046,2.0031
RE1,DEMINDELC,2047,2.0257
RE1,DEMINDELC,2048,1.9925
RE1,DEMINDELC,2049,1.9594
RE1,DEMINDELC,2050,3.662
RE1,DEMINDELC,2051,4.8344
RE1,DEMINDELC,2052,6.184
RE1,DEMINDELC,2053,7.3678
RE1,DEMINDELC,2054,8.555
RE1,DEMINDELC,2055,24.609
RE1,DEMINDELC,2056,24.3282
RE1,DEMINDELC,2057,24.2724
RE1,DEMINDELC,2058,24.2724
RE1,DEMINDELC,2059,24.2724
RE1,DEMINDELC,2060,22.5367
RE1,DEMINDELC,2061,21.1285
RE1,DEMINDELC,2062,19.451
RE1,DEMINDELC,2063,17.77
RE1,DEMINDELC,2064,16.0857
RE1,DEMINDELC,2065,2.4724
RE1,DEMINDELC,2066,2.5
RE1,DEMINDELC,2067,2.5279
RE1,DEMINDELC,2068,2.5561
RE1,DEMINDELC,2069,2.5846
RE1,DEMINDELC,2070,17.1098
RE1,INDENEFFDP,2025,11.4047
RE1,INDENEFFDP,2026,11.7288
RE1,INDENEFFDP,2027,12.053
RE1,INDENEFFDP,2028,12.311
RE1,INDENEFFDP,2029,12.311
RE1,INDENEFFDP,2030,13.1907
RE1,INDENEFFDP,2031,13.5659
RE1,INDENEFFDP,2032,14.0748
RE1,INDENEFFDP,2033,14.4536
RE1,INDENEFFDP,2034,14.8324
RE1,INDENEFFDP,2035,15.0666
RE1,INDENEFFDP,2036,15.3687
RE1,INDENEFFDP,2037,15.6708
RE1,INDENEFFDP,2038,15.9728
RE1,INDENEFFDP,2039,16.2749
RE1,INDENEFFDP,2040,16.5769
RE1,INDENEFFDP,2041,16.8727
RE1,INDENEFFDP,2042,17.1685
RE1,INDENEFFDP,2043,17.4642
RE1,INDENEFFDP,2044,17.76
RE1,INDENEFFDP,2045,18.229
RE1,INDENEFFDP,2046,18.2618
RE1,INDENEFFDP,2047,18.4677
RE1,INDENEFFDP,2048,18.8528
RE1,INDENEFFDP,2049,19.0607
RE1,INDENEFFDP,2050,17.8789
RE1,INDENEFFDP,2051,17.208
RE1,INDENEFFDP,2052,16.4033
RE1,INDENEFFDP,2053,15.7287
RE1,INDENEFFDP,2054,15.0541
RE1,INDENEFFDP,2055,2.9462
RE1,INDENEFFDP,2056,3.4063
RE1,INDENEFFDP,2057,6.3736
RE1,INDENEFFDP,2058,9.2559
RE1,INDENEFFDP,2059,8.7459
RE1,INDENEFFDP,2060,19.6341
RE1,INDENEFFDP,2061,19.6341
RE1,INDENEFFDP,2062,19.6341
RE1,INDENEFFDP,2063,21.101
RE1,INDENEFFDP,2064,22.2922
RE1,INDENEFFDP,2065,22.5408
RE1,INDENEFFDP,2066,22.7923
RE1,INDENEFFDP,2067,23.0465
RE1,INDENEFFDP,2068,23.3036
RE1,INDENEFFDP,2069,23.5636
RE1,INDENEFFDP,2070,12.6753
RE1,DEMINDHEEH,2033,0.378
RE1,DEMINDHEEH,2034,0.9493
RE1,DEMINDHEEH,2035,1.8357
RE1,DEMINDHEEH,2036,4.1563
RE1,DEMINDHEEH,2037,6.7454
RE1,DEMINDHEEH,2038,13.1108
RE1,DEMINDHEEH,2039,24.7189
RE1,DEMINDHEEH,2040,36.7832
RE1,DEMINDHEEH,2041,46.4823
RE1,DEMINDHEEH,2042,55.354
RE1,DEMINDHEEH,2043,66.0853
RE1,DEMINDHEEH,2044,66.0951
RE1,DEMINDHEEH,2045,66.0951
RE1,DEMINDHEEH,2046,66.0951
RE1,DEMINDHEEH,2047,66.0951
RE1,DEMINDHEEH,2048,65.7171
RE1,DEMINDHEEH,2049,66.4404
RE1,DEMINDHEEH,2050,65.554
RE1,DEMINDHEEH,2051,63.2334
RE1,DEMINDHEEH,2052,60.6443
RE1,DEMINDHEEH,2053,54.2789
RE1,DEMINDHEEH,2054,55.3871
RE1,DEMINDHEEH,2055,66.0099
RE1,DEMINDHEEH,2056,64.4297
RE1,DEMINDHEEH,2057,64.9491
RE1,DEMINDHEEH,2058,65.4725
RE1,DEMINDHEEH,2059,65.9998
RE1,DEMINDHEEH,2060,65.9998
RE1,DEMINDHEEH,2061,65.9998
RE1,DEMINDHEEH,2062,65.9998
RE1,DEMINDHEEH,2063,70.8809
RE1,DEMINDHEEH,2064,72.8656
RE1,DEMINDHEEH,2065,74.7812
RE1,DEMINDHEEH,2066,76.774
RE1,DEMINDHEEH,2067,77.7105
RE1,DEMINDHEEH,2068,78.5221
RE1,DEMINDHEEH,2069,79.1182
RE1,DEMINDHEEH,2070,56.431
RE1,DEMINDHEEL,2030,8.5063
RE1,DEMINDHEEL,2031,8.9952
RE1,DEMINDHEEL,2032,9.4833
RE1,DEMINDHEEL,2033,10.3529
RE1,DEMINDHEEL,2034,11.6691
RE1,DEMINDHEEL,2035,14.0627
RE1,DEMINDHEEL,2036,17.5037
RE1,DEMINDHEEL,2037,18.61
RE1,DEMINDHEEL,2038,21.3779
RE1,DEMINDHEEL,2039,24.5618
RE1,DEMINDHEEL,2040,26.0031
RE1,DEMINDHEEL,2041,29.0624
RE1,DEMINDHEEL,2042,32.086
RE1,DEMINDHEEL,2043,35.0925
RE1,DEMINDHEEL,2044,37.368
RE1,DEMINDHEEL,2045,38.8368
RE1,DEMINDHEEL,2046,38.9388
RE1,DEMINDHEEL,2047,40.9068
RE1,DEMINDHEEL,2048,43.3749
RE1,DEMINDHEEL,2049,46.6627
RE1,DEMINDHEEL,2050,47.0014
RE1,DEMINDHEEL,2051,47.3481
RE1,DEMINDHEEL,2052,47.6975
RE1,DEMINDHEEL,2053,48.0495
RE1,DEMINDHEEL,2054,48.4042
RE1,DEMINDHEEL,2055,48.7616
RE1,DEMINDHEEL,2056,49.1217
RE1,DEMINDHEEL,2057,49.4845
RE1,DEMINDHEEL,2058,49.8501
RE1,DEMINDHEEL,2059,50.2185
RE1,DEMINDHEEL,2060,47.6696
RE1,DEMINDHEEL,2061,50.3954
RE1,DEMINDHEEL,2062,51.3406
RE1,DEMINDHEEL,2063,51.7204
RE1,DEMINDHEEL,2064,52.103
RE1,DEMINDHEEL,2065,52.4886
RE1,DEMINDHEEL,2066,52.877
RE1,DEMINDHEEL,2067,53.2685
RE1,DEMINDHEEL,2068,53.6629
RE1,DEMINDHEEL,2069,54.0603
RE1,DEMINDHEEL,2070,52.2617
RE1,DEMINDHEBIO,2015,17.0071
RE1,DEMINDHEBIO,2016,17.0071
RE1,DEMINDHEBIO,2017,17.0071
RE1,DEMINDHEBIO,2018,17.0071
RE1,DEMINDHEBIO,2019,17.0071
RE1,DEMINDHEBIO,2020,17.0071
RE1,DEMINDHEBIO,2021,17.0071
RE1,DEMINDHEBIO,2022,17.1674
RE1,DEMINDHEBIO,2023,17.4148
RE1,DEMINDHEBIO,2024,17.6619
RE1,DEMINDHEBIO,2025,17.9087
RE1,DEMINDHEBIO,2026,18.1811
RE1,DEMINDHEBIO,2027,18.4532
RE1,DEMINDHEBIO,2028,18.725
RE1,DEMINDHEBIO,2029,18.9964
RE1,DEMINDHEBIO,2030,15.0145
RE1,DEMINDHEBIO,2031,15.0145
RE1,DEMINDHEBIO,2032,15.0145
RE1,DEMINDHEBIO,2033,15.0145
RE1,DEMINDHEBIO,2034,15.0145
RE1,DEMINDHEBIO,2035,15.0145
RE1,DEMINDHEBIO,2036,15.0145
RE1,DEMINDHEBIO,2037,14.8541
RE1,DEMINDHEBIO,2038,14.6067
RE1,DEMINDHEBIO,2039,14.3596
RE1,DEMINDHEBIO,2040,14.1129
RE1,DEMINDHEBIO,2041,13.8404
RE1,DEMINDHEBIO,2042,13.5683
RE1,DEMINDHEBIO,2043,13.2966
RE1,DEMINDHEBIO,2044,13.0251
RE1,DEMINDHEBIO,2045,3.3535
RE1,DEMINDHEBIO,2046,3.3535
RE1,DEMINDHEBIO,2047,3.3535
RE1,DEMINDHEBIO,2048,3.3535
RE1,DEMINDHEBIO,2049,3.3535
RE1,DEMINDHEBIO,2050,3.3535
RE1,DEMINDHEBIO,2051,3.3535
RE1,DEMINDHEBIO,2052,3.3535
RE1,DEMINDHEBIO,2053,3.3535
RE1,DEMINDHEBIO,2054,3.3535
RE1,DEMINDHEBIO,2055,3.3535
RE1,DEMINDHEBIO,2056,3.3535
RE1,DEMINDHEBIO,2057,3.3535
RE1,DEMINDHEBIO,2058,3.3535
RE1,DEMINDHEBIO,2059,3.3535
RE1,DEMRESELC,2015,5.6197
RE1,DEMRESELC,2016,5.9447
RE1,DEMRESELC,2017,6.2232
RE1,DEMRESELC,2018,6.5017
RE1,DEMRESELC,2019,6.7802
RE1,DEMRESELC,2020,7.0587
RE1,DEMRESELC,2021,7.2725
RE1,DEMRESELC,2022,7.4863
RE1,DEMRESELC,2023,7.7
RE1,DEMRESELC,2024,7.9138
RE1,DEMRESELC,2025,2.2941
RE1,DEMRESELC,2026,1.9691
RE1,DEMRESELC,2027,1.6906
RE1,DEMRESELC,2028,1.4121
RE1,DEMRESELC,2029,1.1336
RE1,DEMRESELC,2030,0.8551
RE1,DEMRESELC,2031,0.7428
RE1,DEMRESELC,2032,0.6766
RE1,DEMRESELC,2033,0.6948
RE1,DEMRESELC,2034,0.713
RE1,DEMRESELC,2035,0.825
RE1,DEMRESELC,2036,0.8415
RE1,DEMRESELC,2037,0.8581
RE1,DEMRESELC,2038,0.8746
RE1,DEMRESELC,2039,0.8911
RE1,DEMRESELC,2040,0.9077
RE1,DEMRESELC,2041,0.9239
RE1,DEMRESELC,2042,0.9401
RE1,DEMRESELC,2043,0.9563
RE1,DEMRESELC,2044,0.9725
RE1,DEMRESELC,2045,0.8763
RE1,DEMRESELC,2046,0.9999
RE1,DEMRESELC,2047,1.0112
RE1,DEMRESELC,2048,0.9947
RE1,DEMRESELC,2049,0.9781
RE1,DEMRESELC,2050,1.8281
RE1,DEMRESELC,2051,2.4134
RE1,DEMRESELC,2052,3.0871
RE1,DEMRESELC,2053,3.678
RE1,DEMRESELC,2054,4.2707
RE1,DEMRESELC,2055,7.9706
RE1,DEMRESELC,2056,7.8304
RE1,DEMRESELC,2057,7.8026
RE1,DEMRESELC,2058,7.8026
RE1,DEMRESELC,2059,7.8026
RE1,DEMRESELC,2060,6.936
RE1,DEMRESELC,2061,6.2331
RE1,DEMRESELC,2062,5.3957
RE1,DEMRESELC,2063,4.5565
RE1,DEMRESELC,2064,3.7157
RE1,DEMRESELC,2065,1.2342
RE1,DEMRESELC,2066,1.248
RE1,DEMRESELC,2067,1.2619
RE1,DEMRESELC,2068,1.276
RE1,DEMRESELC,2069,1.2902
RE1,DEMRESELC,2070,2.5304
RE1,RESENEFFDP,2025,5.6933
RE1,RESENEFFDP,2026,5.8551
RE1,RESENEFFDP,2027,6.0169
RE1,RESENEFFDP,2028,6.1457
RE1,RESENEFFDP,2029,6.1457
RE1,RESENEFFDP,2030,6.5848
RE1,RESENEFFDP,2031,6.7721
RE1,RESENEFFDP,2032,7.0262
RE1,RESENEFFDP,2033,7.2153
RE1,RESENEFFDP,2034,7.4044
RE1,RESENEFFDP,2035,7.5213
RE1,RESENEFFDP,2036,7.6721
RE1,RESENEFFDP,2037,7.8229
RE1,RESENEFFDP,2038,7.9737
RE1,RESENEFFDP,2039,8.1244
RE1,RESENEFFDP,2040,8.2752
RE1,RESENEFFDP,2041,8.4229
RE1,RESENEFFDP,2042,8.5705
RE1,RESENEFFDP,2043,8.7182
RE1,RESENEFFDP,2044,8.8658
RE1,RESENEFFDP,2045,9.1
RE1,RESENEFFDP,2046,9.1163
RE1,RESENEFFDP,2047,9.2191
RE1,RESENEFFDP,2048,9.4114
RE1,RESENEFFDP,2049,9.5152
RE1,RESENEFFDP,2050,8.9252
RE1,RESENEFFDP,2051,8.5903
RE1,RESENEFFDP,2052,8.1886
RE1,RESENEFFDP,2053,7.8518
RE1,RESENEFFDP,2054,7.5151
RE1,RESENEFFDP,2055,4.7894
RE1,RESENEFFDP,2056,5.0191
RE1,RESENEFFDP,2057,5.1637
RE1,RESENEFFDP,2058,5.479
RE1,RESENEFFDP,2059,8.9897
RE1,RESENEFFDP,2060,9.8014
RE1,RESENEFFDP,2061,9.8014
RE1,RESENEFFDP,2062,9.8014
RE1,RESENEFFDP,2063,10.2631
RE1,RESENEFFDP,2064,11.1283
RE1,RESENEFFDP,2065,11.2524
RE1,RESENEFFDP,2066,11.378
RE1,RESENEFFDP,2067,11.5049
RE1,RESENEFFDP,2068,11.6332
RE1,RESENEFFDP,2069,11.763
RE1,RESENEFFDP,2070,10.9513
RE1,DEMRESCKNELC,2015,1.7885
RE1,DEMRESCKNELC,2016,1.7002
RE1,DEMRESCKNELC,2017,1.7252
RE1,DEMRESCKNELC,2018,1.7871
RE1,DEMRESCKNELC,2019,1.6977
RE1,DEMRESCKNELC,2020,1.6084
RE1,DEMRESCKNELC,2021,1.519
RE1,DEMRESCKNELC,2022,1.4297
RE1,DEMRESCKNELC,2023,1.3403
RE1,DEMRESCKNELC,2024,1.251
RE1,DEMRESCKNELC,2025,97.8237
RE1,DEMRESCKNELC,2026,106.3962
RE1,DEMRESCKNELC,2027,111.9701
RE1,DEMRESCKNELC,2028,124.032
RE1,DEMRESCKNELC,2029,140.3807
RE1,DEMRESCKNELC,2030,148.0872
RE1,DEMRESCKNELC,2031,157.2259
RE1,DEMRESCKNELC,2032,193.5396
RE1,DEMRESCKNELC,2033,215.1449
RE1,DEMRESCKNELC,2034,235.8852
RE1,DEMRESCKNELC,2035,246.2268
RE1,DEMRESCKNELC,2036,256.9282
RE1,DEMRESCKNELC,2037,266.5149
RE1,DEMRESCKNELC,2038,279.0824
RE1,DEMRESCKNELC,2039,296.0783
RE1,DEMRESCKNELC,2040,313.1636
RE1,DEMRESCKNELC,2041,329.0161
RE1,DEMRESCKNELC,2042,343.8893
RE1,DEMRESCKNELC,2043,360.4027
RE1,DEMRESCKNELC,2044,368.7882
RE1,DEMRESCKNELC,2045,368.7882
RE1,DEMRESCKNELC,2046,368.7882
RE1,DEMRESCKNELC,2047,368.7882
RE1,DEMRESCKNELC,2048,368.7882
RE1,DEMRESCKNELC,2049,391.2911
RE1,DEMRESCKNELC,2050,408.6317
RE1,DEMRESCKNELC,2051,420.6938
RE1,DEMRESCKNELC,2052,426.2645
RE1,DEMRESCKNELC,2053,431.7226
RE1,DEMRESCKNELC,2054,437.2213
RE1,DEMRESCKNELC,2055,454.2744
RE1,DEMRESCKNELC,2056,457.5119
RE1,DEMRESCKNELC,2057,452.4098
RE1,DEMRESCKNELC,2058,440.2586
RE1,DEMRESCKNELC,2059,428.0139
RE1,DEMRESCKNELC,2060,460.9408
RE1,DEMRESCKNELC,2061,466.0708
RE1,DEMRESCKNELC,2062,472.6646
RE1,DEMRESCKNELC,2063,479.6822
RE1,DEMRESCKNELC,2064,474.9866
RE1,DEMRESCKNELC,2065,476.0598
RE1,DEMRESCKNELC,2066,477.2927
RE1,DEMRESCKNELC,2067,477.2309
RE1,DEMRESCKNELC,2068,477.9569
RE1,DEMRESCKNELC,2069,479.1925
RE1,DEMRESCKNELC,2070,462.1072
RE1,DEMRESCKNOIL,2015,59.8163
RE1,DEMRESCKNOIL,2016,56.8634
RE1,DEMRESCKNOIL,2017,57.7007
RE1,DEMRESCKNOIL,2018,59.7694
RE1,DEMRESCKNOIL,2019,56.7809
RE1,DEMRESCKNOIL,2020,53.7924
RE1,DEMRESCKNOIL,2021,50.804
RE1,DEMRESCKNOIL,2022,47.8155
RE1,DEMRESCKNOIL,2023,44.827
RE1,DEMRESCKNOIL,2024,41.8386
RE1,DEMRESCKNOIL,2025,38.8501
RE1,DEMRESCKNOIL,2026,35.8616
RE1,DEMRESCKNOIL,2027,32.8731
RE1,DEMRESCKNOIL,2028,29.8847
RE1,DEMRESCKNOIL,2029,26.8962
RE1,DEMRESCKNOIL,2030,23.9077
RE1,DEMRESCKNOIL,2031,20.9193
RE1,DEMRESCKNOIL,2032,17.9308
RE1,DEMRESCKNOIL,2033,14.9423
RE1,DEMRESCKNOIL,2034,11.9539
RE1,DEMRESCKNOIL,2035,8.9654
RE1,DEMRESCKNOIL,2036,5.9769
RE1,DEMRESCKNOIL,2037,2.9885
RE1,DEMRESCKNBIO,2015,55.4578
RE1,DEMRESCKNBIO,2016,52.7201
RE1,DEMRESCKNBIO,2017,53.4964
RE1,DEMRESCKNBIO,2018,55.4143
RE1,DEMRESCKNBIO,2019,52.6436
RE1,DEMRESCKNBIO,2020,49.8729
RE1,DEMRESCKNBIO,2021,47.1022
RE1,DEMRESCKNBIO,2022,44.3314
RE1,DEMRESCKNBIO,2023,41.5607
RE1,DEMRESCKNBIO,2024,38.79
RE1,DEMRESCKNBIO,2025,36.0193
RE1,DEMRESCKNBIO,2026,33.2486
RE1,DEMRESCKNBIO,2027,30.4779
RE1,DEMRESCKNBIO,2028,27.7072
RE1,DEMRESCKNBIO,2029,24.9364
RE1,DEMRESCKNBIO,2030,22.1657
RE1,DEMRESCKNBIO,2031,19.395
RE1,DEMRESCKNBIO,2032,16.6243
RE1,DEMRESCKNBIO,2033,13.8536
RE1,DEMRESCKNBIO,2034,11.0829
RE1,DEMRESCKNBIO,2035,8.3121
RE1,DEMRESCKNBIO,2036,5.5414
RE1,DEMRESCKNBIO,2037,2.7707
RE1,DEMRESHEBIO,2015,3.3687
RE1,DEMRESHEBIO,2016,3.3687
RE1,DEMRESHEBIO,2017,3.3687
RE1,DEMRESHEBIO,2018,3.3687
RE1,DEMRESHEBIO,2019,3.453
RE1,DEMRESHEBIO,2020,3.5371
RE1,DEMRESHEBIO,2021,3.5997
RE1,DEMRESHEBIO,2022,3.6621
RE1,DEMRESHEBIO,2023,3.7244
RE1,DEMRESHEBIO,2024,3.7865
RE1,DEMRESHEBIO,2025,3.8486
RE1,DEMRESHEBIO,2026,3.9165
RE1,DEMRESHEBIO,2027,3.9844
RE1,DEMRESHEBIO,2028,4.0521
RE1,DEMRESHEBIO,2029,4.1197
RE1,DEMRESHEBIO,2030,4.1871
RE1,DEMRESHEBIO,2031,4.1871
RE1,DEMRESHEBIO,2032,4.1871
RE1,DEMRESHEBIO,2033,4.1871
RE1,DEMRESHEBIO,2034,4.1028
RE1,DEMRESHEBIO,2035,4.0187
RE1,DEMRESHEBIO,2036,3.9561
RE1,DEMRESHEBIO,2037,3.8937
RE1,DEMRESHEBIO,2038,3.8314
RE1,DEMRESHEBIO,2039,3.7693
RE1,DEMRESHEBIO,2040,3.7072
RE1,DEMRESHEBIO,2041,3.6393
RE1,DEMRESHEBIO,2042,3.5714
RE1,DEMRESHEBIO,2043,3.5037
RE1,DEMRESHEBIO,2044,3.4361
RE1,DEMRESHEBIO,2045,0.2695
RE1,DEMRESHEBIO,2046,0.2695
RE1,DEMRESHEBIO,2047,0.2695
RE1,DEMRESHEBIO,2048,0.2695
RE1,DEMRESHEBIO,2049,0.2695
RE1,DEMRESHEBIO,2050,0.2695
RE1,DEMRESHEBIO,2051,0.2695
RE1,DEMRESHEBIO,2052,0.2695
RE1,DEMRESHEBIO,2053,0.2695
RE1,DEMRESHEBIO,2054,0.2695
RE1,DEMRESHEBIO,2055,0.2695
RE1,DEMRESHEBIO,2056,0.2695
RE1,DEMRESHEBIO,2057,0.2695
RE1,DEMRESHEBIO,2058,0.2695
RE1,DEMRESHEBIO,2059,0.2695
RE1,DEMRESHEOIL,2015,0.0026
RE1,DEMRESHEOIL,2016,0.0026
RE1,DEMRESHEOIL,2017,0.0026
RE1,DEMRESHEOIL,2018,0.0026
RE1,DEMRESHEOIL,2019,0.0026
RE1,DEMRESHEOIL,2020,0.0026
RE1,DEMRESHEOIL,2021,0.0026
RE1,DEMRESHEOIL,2022,0.0026
RE1,DEMRESHEOIL,2023,0.0026
RE1,DEMRESHEOIL,2024,0.0026
RE1,DEMRESHEOIL,2025,0.0026
RE1,DEMRESHEOIL,2026,0.0026
RE1,DEMRESHEOIL,2027,0.0026
RE1,DEMRESHEOIL,2028,0.0026
RE1,DEMRESHEOIL,2029,0.0026
RE1,DEMRESHEEL,2031,0.1236
RE1,DEMRESHEEL,2032,0.2468
RE1,DEMRESHEEL,2033,1.6872
RE1,DEMRESHEEL,2034,2.0705
RE1,DEMRESHEEL,2035,2.4944
RE1,DEMRESHEEL,2036,2.7356
RE1,DEMRESHEEL,2037,4.1927
RE1,DEMRESHEEL,2038,4.1927
RE1,DEMRESHEEL,2039,4.1927
RE1,DEMRESHEEL,2040,5.1165
RE1,DEMRESHEEL,2041,5.1165
RE1,DEMRESHEEL,2042,5.1165
RE1,DEMRESHEEL,2043,5.2418
RE1,DEMRESHEEL,2044,5.7786
RE1,DEMRESHEEL,2045,9.5062
RE1,DEMRESHEEL,2046,9.5858
RE1,DEMRESHEEL,2047,9.8114
RE1,DEMRESHEEL,2048,10.2333
RE1,DEMRESHEEL,2049,10.3633
RE1,DEMRESHEEL,2050,10.4427
RE1,DEMRESHEEL,2051,10.5241
RE1,DEMRESHEEL,2052,10.6062
RE1,DEMRESHEEL,2053,10.6888
RE1,DEMRESHEEL,2054,10.7721
RE1,DEMRESHEEL,2055,10.8561
RE1,DEMRESHEEL,2056,10.9407
RE1,DEMRESHEEL,2057,11.026
RE1,DEMRESHEEL,2058,11.1119
RE1,DEMRESHEEL,2059,11.1985
RE1,DEMRESHEEL,2060,9.991
RE1,DEMRESHEEL,2061,10.7047
RE1,DEMRESHEEL,2062,11.4624
RE1,DEMRESHEEL,2063,11.5517
RE1,DEMRESHEEL,2064,11.6418
RE1,DEMRESHEEL,2065,11.7325
RE1,DEMRESHEEL,2066,11.824
RE1,DEMRESHEEL,2067,11.9161
RE1,DEMRESHEEL,2068,12.009
RE1,DEMRESHEEL,2069,12.1026
RE1,DEMRESHEEL,2070,11.0947
RE1,DEMCOMELC,2015,5.8082
RE1,DEMCOMELC,2016,6.1441
RE1,DEMCOMELC,2017,6.432
RE1,DEMCOMELC,2018,6.7198
RE1,DEMCOMELC,2019,7.0077
RE1,DEMCOMELC,2020,7.2955
RE1,DEMCOMELC,2021,7.5165
RE1,DEMCOMELC,2022,7.7374
RE1,DEMCOMELC,2023,7.9583
RE1,DEMCOMELC,2024,8.1793
RE1,DEMCOMELC,2025,2.371
RE1,DEMCOMELC,2026,2.0352
RE1,DEMCOMELC,2027,1.7473
RE1,DEMCOMELC,2028,1.4595
RE1,DEMCOMELC,2029,1.1716
RE1,DEMCOMELC,2030,0.8838
RE1,DEMCOMELC,2031,0.7677
RE1,DEMCOMELC,2032,0.6993
RE1,DEMCOMELC,2033,0.7181
RE1,DEMCOMELC,2034,0.7369
RE1,DEMCOMELC,2035,0.8527
RE1,DEMCOMELC,2036,0.8698
RE1,DEMCOMELC,2037,0.8868
RE1,DEMCOMELC,2038,0.9039
RE1,DEMCOMELC,2039,0.921
RE1,DEMCOMELC,2040,0.9381
RE1,DEMCOMELC,2041,0.9549
RE1,DEMCOMELC,2042,0.9716
RE1,DEMCOMELC,2043,0.9883
RE1,DEMCOMELC,2044,1.0051
RE1,DEMCOMELC,2045,0.9056
RE1,DEMCOMELC,2046,1.0335
RE1,DEMCOMELC,2047,1.0451
RE1,DEMCOMELC,2048,1.028
RE1,DEMCOMELC,2049,1.0109
RE1,DEMCOMELC,2050,1.8894
RE1,DEMCOMELC,2051,2.4943
RE1,DEMCOMELC,2052,3.1906
RE1,DEMCOMELC,2053,3.8014
RE1,DEMCOMELC,2054,4.4139
RE1,DEMCOMELC,2055,12.697
RE1,DEMCOMELC,2056,12.5521
RE1,DEMCOMELC,2057,12.5233
RE1,DEMCOMELC,2058,12.5233
RE1,DEMCOMELC,2059,12.5233
RE1,DEMCOMELC,2060,11.6278
RE1,DEMCOMELC,2061,10.9012
RE1,DEMCOMELC,2062,10.0357
RE1,DEMCOMELC,2063,9.1684
RE1,DEMCOMELC,2064,8.2994
RE1,DEMCOMELC,2065,1.2756
RE1,DEMCOMELC,2066,1.2899
RE1,DEMCOMELC,2067,1.3043
RE1,DEMCOMELC,2068,1.3188
RE1,DEMCOMELC,2069,1.3335
RE1,DEMCOMELC,2070,11.6967
RE1,COMENEFFDP,2025,5.8842
RE1,COMENEFFDP,2026,6.0515
RE1,COMENEFFDP,2027,6.2187
RE1,COMENEFFDP,2028,6.3518
RE1,COMENEFFDP,2029,6.3518
RE1,COMENEFFDP,2030,6.8057
RE1,COMENEFFDP,2031,6.9993
RE1,COMENEFFDP,2032,7.2619
RE1,COMENEFFDP,2033,7.4573
RE1,COMENEFFDP,2034,7.6528
RE1,COMENEFFDP,2035,7.7736
RE1,COMENEFFDP,2036,7.9295
RE1,COMENEFFDP,2037,8.0853
RE1,COMENEFFDP,2038,8.2412
RE1,COMENEFFDP,2039,8.397
RE1,COMENEFFDP,2040,8.5528
RE1,COMENEFFDP,2041,8.7054
RE1,COMENEFFDP,2042,8.8581
RE1,COMENEFFDP,2043,9.0107
RE1,COMENEFFDP,2044,9.1633
RE1,COMENEFFDP,2045,9.4052
RE1,COMENEFFDP,2046,9.4221
RE1,COMENEFFDP,2047,9.5284
RE1,COMENEFFDP,2048,9.7271
RE1,COMENEFFDP,2049,9.8344
RE1,COMENEFFDP,2050,9.2246
RE1,COMENEFFDP,2051,8.8784
RE1,COMENEFFDP,2052,8.4633
RE1,COMENEFFDP,2053,8.1152
RE1,COMENEFFDP,2054,7.7672
RE1,COMENEFFDP,2055,1.5201
RE1,COMENEFFDP,2056,3.4857
RE1,COMENEFFDP,2057,3.0564
RE1,COMENEFFDP,2058,2.5687
RE1,COMENEFFDP,2059,2.3056
RE1,COMENEFFDP,2060,10.1302
RE1,COMENEFFDP,2061,10.1302
RE1,COMENEFFDP,2062,10.1302
RE1,COMENEFFDP,2063,10.887
