r,t,y,TotalCapacityAnnual
RE1,DEMCOMELC,2018,5.2456
RE1,DEMCOMELC,2019,5.2456
RE1,DEMCOMELC,2020,5.2456
RE1,DEMCOMELC,2021,5.2456
RE1,DEMCOMELC,2022,7.7374
RE1,DEMCOMELC,2023,7.9583
RE1,DEMCOMELC,2024,8.1793
RE1,DEMCOMELC,2025,8.4002
RE1,DEMCOMELC,2026,8.639
RE1,DEMCOMELC,2027,8.8777
RE1,DEMCOMELC,2028,9.1165
RE1,DEMCOMELC,2029,9.3552
RE1,DEMCOMELC,2030,9.594
RE1,DEMCOMELC,2031,9.8668
RE1,DEMCOMELC,2032,10.1397
RE1,DEMCOMELC,2033,10.4126
RE1,DEMCOMELC,2034,10.6855
RE1,DEMCOMELC,2035,10.9584
RE1,DEMCOMELC,2036,11.1781
RE1,DEMCOMELC,2037,11.3977
RE1,DEMCOMELC,2038,11.6174
RE1,DEMCOMELC,2039,11.8371
RE1,DEMCOMELC,2040,12.0568
RE1,DEMCOMELC,2041,12.2719
RE1,DEMCOMELC,2042,12.4871
RE1,DEMCOMELC,2043,12.7022
RE1,DEMCOMELC,2044,12.9173
RE1,DEMCOMELC,2045,13.1325
RE1,DEMCOMELC,2046,13.2823
RE1,DEMCOMELC,2047,13.432
RE1,DEMCOMELC,2048,13.5818
RE1,DEMCOMELC,2049,13.7316
RE1,DEMCOMELC,2050,13.8814
RE1,DEMCOMELC,2051,14.0363
RE1,DEMCOMELC,2052,14.1929
RE1,DEMCOMELC,2053,14.3512
RE1,DEMCOMELC,2054,14.5113
RE1,DEMCOMELC,2055,14.6731
RE1,DEMCOMELC,2056,14.8368
RE1,DEMCOMELC,2057,15.0023
RE1,DEMCOMELC,2058,15.1697
RE1,DEMCOMELC,2059,15.3389
RE1,DEMCOMELC,2060,15.51
RE1,DEMCOMELC,2061,15.683
RE1,DEMCOMELC,2062,15.8579
RE1,DEMCOMELC,2063,16.0348
RE1,DEMCOMELC,2064,16.2137
RE1,DEMCOMELC,2065,16.3945
RE1,DEMCOMELC,2066,16.5774
RE1,DEMCOMELC,2067,16.7623
RE1,DEMCOMELC,2068,16.9493
RE1,DEMCOMELC,2069,17.1384
RE1,DEMCOMELC,2070,17.3296
RE1,DEMCOMHEBIO,2015,1.2142
RE1,DEMCOMHEBIO,2016,1.2142
RE1,DEMCOMHEBIO,2017,1.2142
RE1,DEMCOMHEBIO,2018,1.2142
RE1,DEMCOMHEBIO,2019,1.2142
RE1,DEMCOMHEBIO,2020,1.2142
RE1,DEMCOMHEBIO,2021,1.2142
RE1,DEMCOMHEBIO,2022,1.7705
RE1,DEMCOMHEBIO,2023,1.8012
RE1,DEMCOMHEBIO,2024,1.8318
RE1,DEMCOMHEBIO,2025,1.8625
RE1,DEMCOMHEBIO,2026,1.8972
RE1,DEMCOMHEBIO,2027,1.9319
RE1,DEMCOMHEBIO,2028,1.9667
RE1,DEMCOMHEBIO,2029,2.0014
RE1,DEMCOMHEBIO,2030,2.0361
RE1,DEMCOMHEBIO,2031,2.0647
RE1,DEMCOMHEBIO,2032,2.0933
RE1,DEMCOMHEBIO,2033,2.1219
RE1,DEMCOMHEBIO,2034,2.1505
RE1,DEMCOMHEBIO,2035,2.1791
RE1,DEMCOMHEBIO,2036,2.2054
RE1,DEMCOMHEBIO,2037,2.2317
RE1,DEMCOMHEBIO,2038,2.2581
RE1,DEMCOMHEBIO,2039,2.2844
RE1,DEMCOMHEBIO,2040,2.3107
RE1,DEMCOMHEBIO,2041,2.3354
RE1,DEMCOMHEBIO,2042,2.3601
RE1,DEMCOMHEBIO,2043,2.3849
RE1,DEMCOMHEBIO,2044,2.4096
RE1,DEMCOMHEBIO,2045,2.4343
RE1,DEMCOMHEBIO,2046,2.4538
RE1,DEMCOMHEBIO,2047,2.4732
RE1,DEMCOMHEBIO,2048,2.4927
RE1,DEMCOMHEBIO,2049,2.5122
RE1,DEMCOMHEBIO,2050,2.5316
RE1,DEMCOMHEBIO,2051,2.5516
RE1,DEMCOMHEBIO,2052,2.5716
RE1,DEMCOMHEBIO,2053,2.5919
RE1,DEMCOMHEBIO,2054,2.6123
RE1,DEMCOMHEBIO,2055,2.6329
RE1,DEMCOMHEBIO,2056,2.6536
RE1,DEMCOMHEBIO,2057,2.6745
RE1,DEMCOMHEBIO,2058,2.6955
RE1,DEMCOMHEBIO,2059,2.7167
RE1,DEMCOMHEBIO,2060,2.7381
RE1,DEMCOMHEBIO,2061,2.7597
RE1,DEMCOMHEBIO,2062,2.7814
RE1,DEMCOMHEBIO,2063,2.8033
RE1,DEMCOMHEBIO,2064,2.8254
RE1,DEMCOMHEBIO,2065,2.8476
RE1,DEMCOMHEBIO,2066,2.87
RE1,DEMCOMHEBIO,2067,2.8926
RE1,DEMCOMHEBIO,2068,2.9154
RE1,DEMCOMHEBIO,2069,2.9383
RE1,DEMCOMHEBIO,2070,2.9615
RE1,DEMINDHECOA,2015,22.988
RE1,DEMINDHECOA,2016,22.988
RE1,DEMINDHECOA,2017,22.988
RE1,DEMINDHECOA,2018,22.988
RE1,DEMINDHECOA,2019,22.988
RE1,DEMINDHECOA,2020,22.988
RE1,DEMINDHECOA,2021,22.988
RE1,DEMINDHECOA,2022,25.7511
RE1,DEMINDHECOA,2023,26.1222
RE1,DEMINDHECOA,2024,26.4929
RE1,DEMINDHECOA,2025,26.863
RE1,DEMINDHECOA,2026,27.2717
RE1,DEMINDHECOA,2027,27.6798
RE1,DEMINDHECOA,2028,28.0875
RE1,DEMINDHECOA,2029,28.4947
RE1,DEMINDHECOA,2030,28.9014
RE1,DEMINDHECOA,2031,29.2682
RE1,DEMINDHECOA,2032,29.6342
RE1,DEMINDHECOA,2033,29.9995
RE1,DEMINDHECOA,2034,30.3642
RE1,DEMINDHECOA,2035,30.7284
RE1,DEMINDHECOA,2036,31.048
RE1,DEMINDHECOA,2037,31.3674
RE1,DEMINDHECOA,2038,31.6864
RE1,DEMINDHECOA,2039,32.0051
RE1,DEMINDHECOA,2040,32.3235
RE1,DEMINDHECOA,2041,32.6552
RE1,DEMINDHECOA,2042,32.9867
RE1,DEMINDHECOA,2043,33.318
RE1,DEMINDHECOA,2044,33.6491
RE1,DEMINDHECOA,2045,33.98
RE1,DEMINDHECOA,2046,34.2344
RE1,DEMINDHECOA,2047,34.4887
RE1,DEMINDHECOA,2048,34.7429
RE1,DEMINDHECOA,2049,34.997
RE1,DEMINDHECOA,2050,35.2511
RE1,DEMINDHECOA,2051,35.5111
RE1,DEMINDHECOA,2052,35.7731
RE1,DEMINDHECOA,2053,36.0371
RE1,DEMINDHECOA,2054,36.3031
RE1,DEMINDHECOA,2055,36.5712
RE1,DEMINDHECOA,2056,36.8413
RE1,DEMINDHECOA,2057,37.1134
RE1,DEMINDHECOA,2058,37.3876
RE1,DEMINDHECOA,2059,37.6639
RE1,DEMINDHECOA,2060,37.9423
RE1,DEMINDHECOA,2061,38.2228
RE1,DEMINDHECOA,2062,38.5055
RE1,DEMINDHECOA,2063,38.7903
RE1,DEMINDHECOA,2064,39.0773
RE1,DEMINDHECOA,2065,39.3664
RE1,DEMINDHECOA,2066,39.6578
RE1,DEMINDHECOA,2067,39.9514
RE1,DEMINDHECOA,2068,40.2472
RE1,DEMINDHECOA,2069,40.5453
RE1,DEMINDHECOA,2070,40.8456
