r,t,f,y,ProductionByTechnologyAnnual
RE1,MINGEO,GEO,2062,1.4486
RE1,MINGEO,GEO,2063,1.4486
RE1,MINGEO,GEO,2064,1.4486
RE1,MINGEO,GEO,2065,1.4486
RE1,MINGEO,GEO,2066,1.4486
RE1,MINGEO,GEO,2067,1.2373
RE1,MINGEO,GEO,2068,1.2373
RE1,MINGEO,GEO,2069,1.4486
RE1,MINGEO,GEO,2070,0.6036
RE1,MINHYD,HYD,2015,29.4911
RE1,MINHYD,HYD,2016,29.4911
RE1,MINHYD,HYD,2017,29.4911
RE1,MINHYD,HYD,2018,29.4911
RE1,MINHYD,HYD,2019,29.4911
RE1,MINHYD,HYD,2020,29.4911
RE1,MINHYD,HYD,2021,29.4911
RE1,MINHYD,HYD,2022,29.4911
RE1,MINHYD,HYD,2023,29.4911
RE1,MINHYD,HYD,2024,40.8218
RE1,MINHYD,HYD,2025,40.8218
RE1,MINHYD,HYD,2026,40.8218
RE1,MINHYD,HYD,2027,40.8218
RE1,MINHYD,HYD,2028,40.8218
RE1,MINHYD,HYD,2029,40.8218
RE1,MINHYD,HYD,2030,40.8218
RE1,MINHYD,HYD,2031,40.8218
RE1,MINHYD,HYD,2032,40.8218
RE1,MINHYD,HYD,2033,40.8218
RE1,MINHYD,HYD,2034,40.8218
RE1,MINHYD,HYD,2035,40.8218
RE1,MINHYD,HYD,2036,40.8218
RE1,MINHYD,HYD,2037,40.8218
RE1,MINHYD,HYD,2038,40.8218
RE1,MINHYD,HYD,2039,40.8218
RE1,MINHYD,HYD,2040,40.8218
RE1,MINHYD,HYD,2041,40.8218
RE1,MINHYD,HYD,2042,40.8218
RE1,MINHYD,HYD,2043,40.8218
RE1,MINHYD,HYD,2044,40.8218
RE1,MINHYD,HYD,2045,40.8218
RE1,MINHYD,HYD,2046,40.8218
RE1,MINHYD,HYD,2047,40.8218
RE1,MINHYD,HYD,2048,40.8218
RE1,MINHYD,HYD,2049,40.8218
RE1,MINHYD,HYD,2050,40.8218
RE1,MINHYD,HYD,2051,40.8218
RE1,MINHYD,HYD,2052,40.8218
RE1,MINHYD,HYD,2053,40.8218
RE1,MINHYD,HYD,2054,40.8218
RE1,MINHYD,HYD,2055,40.8218
RE1,MINHYD,HYD,2056,40.8218
RE1,MINHYD,HYD,2057,40.8218
RE1,MINHYD,HYD,2058,40.8218
RE1,MINHYD,HYD,2059,40.8218
RE1,MINHYD,HYD,2060,40.8218
RE1,MINHYD,HYD,2061,40.8218
RE1,MINHYD,HYD,2062,40.8218
RE1,MINHYD,HYD,2063,40.8218
RE1,MINHYD,HYD,2064,35.3706
RE1,MINHYD,HYD,2065,35.3706
RE1,MINHYD,HYD,2066,35.3706
RE1,MINHYD,HYD,2067,33.9972
RE1,MINHYD,HYD,2068,33.9972
RE1,MINHYD,HYD,2069,35.3706
RE1,MINHYD,HYD,2070,21.0522
RE1,MINNGS,NGS,2015,377.8348
RE1,MINNGS,NGS,2016,796.9507
RE1,MINNGS,NGS,2017,806.5935
RE1,MINNGS,NGS,2018,614.6363
RE1,MINNGS,NGS,2019,672.5961
RE1,MINNGS,NGS,2020,725.873
RE1,MINNGS,NGS,2021,763.3577
RE1,MINNGS,NGS,2022,810.4567
RE1,MINNGS,NGS,2023,846.9226
RE1,MINNGS,NGS,2024,272.5593
RE1,MINNGS,NGS,2025,156.0389
RE1,MINNGS,NGS,2026,170.1081
RE1,MINNGS,NGS,2027,186.0722
RE1,MINOIL,OIL,2023,2141.65
RE1,MINSOL,SOL,2015,8.5316
RE1,MINSOL,SOL,2016,14.7631
RE1,MINSOL,SOL,2017,16.2721
RE1,MINSOL,SOL,2018,17.8654
RE1,MINSOL,SOL,2019,17.9916
RE1,MINSOL,SOL,2020,17.9916
RE1,MINSOL,SOL,2021,18.4545
RE1,MINSOL,SOL,2022,18.4545
RE1,MINSOL,SOL,2023,18.4545
RE1,MINSOL,SOL,2024,391.4914
RE1,MINSOL,SOL,2025,391.4914
RE1,MINSOL,SOL,2026,391.4914
RE1,MINSOL,SOL,2027,391.4914
RE1,MINSOL,SOL,2028,391.4914
RE1,MINSOL,SOL,2029,391.4914
RE1,MINSOL,SOL,2030,391.4914
RE1,MINSOL,SOL,2031,391.4914
RE1,MINSOL,SOL,2032,391.4914
RE1,MINSOL,SOL,2033,391.4914
RE1,MINSOL,SOL,2034,391.4914
RE1,MINSOL,SOL,2035,382.9873
RE1,MINSOL,SOL,2036,376.7557
RE1,MINSOL,SOL,2037,375.2467
RE1,MINSOL,SOL,2038,373.6535
RE1,MINSOL,SOL,2039,373.5272
RE1,MINSOL,SOL,2040,373.5272
RE1,MINSOL,SOL,2041,373.0643
RE1,MINSOL,SOL,2042,373.0643
RE1,MINSOL,SOL,2043,373.0643
RE1,MINSOL,SOL,2044,373.0368
RE1,MINSOL,SOL,2045,373.0368
RE1,MINSOL,SOL,2046,373.0368
RE1,MINSOL,SOL,2047,373.0368
RE1,MINSOL,SOL,2048,373.0368
RE1,MINSOL,SOL,2049,373.0368
RE1,MINSOL,SOL,2050,373.0368
RE1,MINSOL,SOL,2051,373.0368
RE1,MINSOL,SOL,2052,373.0368
RE1,MINSOL,SOL,2053,369.2032
RE1,MINWND,WND,2015,1.1747
RE1,MINWND,WND,2016,2.545
RE1,MINWND,WND,2017,3.1524
RE1,MINWND,WND,2018,5.5368
RE1,MINWND,WND,2019,7.5648
RE1,MINWND,WND,2020,7.5648
RE1,MINWND,WND,2021,7.7555
RE1,MINWND,WND,2022,7.7555
RE1,MINWND,WND,2023,7.7555
RE1,MINWND,WND,2024,7.7555
RE1,MINWND,WND,2025,7.7555
RE1,MINWND,WND,2026,7.7555
RE1,MINWND,WND,2027,7.7555
RE1,MINWND,WND,2028,7.7555
RE1,MINWND,WND,2029,7.7555
RE1,MINWND,WND,2030,7.7555
RE1,MINWND,WND,2031,7.7555
RE1,MINWND,WND,2032,7.7555
RE1,MINWND,WND,2033,7.7555
RE1,MINWND,WND,2034,7.7555
RE1,MINWND,WND,2035,7.7555
RE1,MINWND,WND,2036,6.3851
RE1,MINWND,WND,2037,6.3851
RE1,MINWND,WND,2038,6.3851
RE1,MINWND,WND,2039,6.3851
RE1,MINWND,WND,2040,6.3851
RE1,MINWND,WND,2041,6.3851
RE1,MINWND,WND,2042,6.3851
RE1,MINWND,WND,2043,6.3851
RE1,MINWND,WND,2044,6.3851
RE1,MINWND,WND,2045,6.3851
RE1,MINWND,WND,2046,6.3851
RE1,MINWND,WND,2047,2.545
RE1,MINWND,WND,2048,2.0079
RE1,MINWND,WND,2049,2.0079
RE1,MINWND,WND,2070,1358.4219
RE1,PWRBIO001,ELC001,2015,65.3647
RE1,PWRBIO001,ELC001,2016,74.7151
RE1,PWRBIO001,ELC001,2017,84.0435
RE1,PWRBIO001,ELC001,2018,88.6748
RE1,PWRBIO001,ELC001,2019,88.6748
RE1,PWRBIO001,ELC001,2020,93.3938
RE1,PWRBIO001,ELC001,2021,98.069
RE1,PWRBIO001,ELC001,2022,98.069
RE1,PWRBIO001,ELC001,2023,98.069
RE1,PWRBIO001,ELC001,2024,95.6776
RE1,PWRBIO001,ELC001,2025,48.0138
RE1,PWRBIO001,ELC001,2026,47.6991
RE1,PWRBIO001,ELC001,2027,47.346
RE1,PWRBIO001,ELC001,2028,46.9914
RE1,PWRBIO001,ELC001,2029,46.9914
RE1,PWRBIO001,ELC001,2030,40.8621
RE1,PWRBIO001,ELC001,2031,13.6268
RE1,PWRBIO001,ELC001,2032,13.6268
RE1,PWRBIO001,ELC001,2033,13.6268
RE1,PWRBIO001,ELC001,2034,13.6268
RE1,PWRBIO001,ELC001,2035,13.6268
RE1,PWRBIO001,ELC001,2036,13.6268
RE1,PWRBIO001,ELC001,2037,13.6268
RE1,PWRBIO001,ELC001,2038,13.6268
RE1,PWRBIO001,ELC001,2039,13.6268
RE1,PWRBIO001,ELC001,2040,13.6268
RE1,PWRBIO001,ELC001,2041,13.6268
RE1,PWRBIO001,ELC001,2042,13.6268
RE1,PWRBIO001,ELC001,2043,13.6268
RE1,PWRBIO001,ELC001,2044,13.6268
RE1,PWRBIO001,ELC001,2045,13.6268
RE1,PWRBIO001,ELC001,2046,9.7308
RE1,PWRBIO001,ELC001,2047,5.844
RE1,PWRBIO001,ELC001,2048,3.9143
RE1,PWRBIO001,ELC001,2049,3.9143
RE1,PWRBIO001,ELC001,2050,1.948
RE1,PWRCOA001,ELC001,2015,123.6759
RE1,PWRCOA001,ELC001,2016,123.6759
RE1,PWRCOA001,ELC001,2017,123.6759
RE1,PWRCOA001,ELC001,2018,247.9815
RE1,PWRCOA001,ELC001,2019,247.9815
RE1,PWRCOA001,ELC001,2020,247.9815
RE1,PWRCOA001,ELC001,2021,247.9815
RE1,PWRCOA001,ELC001,2022,247.9815
RE1,PWRCOA001,ELC001,2023,247.9815
RE1,PWRCOA001,ELC001,2024,115.1247
RE1,PWRCOA001,ELC001,2025,78.973
RE1,PWRCOA001,ELC001,2026,79.8086
RE1,PWRCOA001,ELC001,2027,79.8086
RE1,PWRCOA001,ELC001,2028,79.8086
RE1,PWRCOA001,ELC001,2029,76.5946
RE1,PWRCOA001,ELC001,2030,76.5946
RE1,PWRCOA001,ELC001,2031,71.4405
RE1,PWRCOA001,ELC001,2032,71.4405
RE1,PWRCOA001,ELC001,2033,71.4405
RE1,PWRCOA001,ELC001,2034,71.4405
RE1,PWRCOA001,ELC001,2035,71.4405
RE1,PWRCOA001,ELC001,2036,71.4405
RE1,PWRCOA001,ELC001,2037,58.2612
RE1,PWRCOA001,ELC001,2038,58.2612
RE1,PWRCOA001,ELC001,2039,58.2612
RE1,PWRCOA001,ELC001,2040,58.2612
RE1,PWRCOA001,ELC001,2041,58.2612
RE1,PWRCOA001,ELC001,2042,51.794
RE1,PWRCOA001,ELC001,2043,51.794
RE1,PWRCOA001,ELC001,2044,51.794
RE1,PWRCOA001,ELC001,2045,51.794
RE1,PWRCOA001,ELC001,2046,51.794
RE1,PWRCOA001,ELC001,2047,51.794
RE1,PWRCOA001,ELC001,2048,51.794
RE1,PWRCOA001,ELC001,2049,51.794
RE1,PWRCOA001,ELC001,2050,51.794
RE1,PWRCOA001,ELC001,2051,51.794
RE1,PWRCOA001,ELC001,2052,51.794
RE1,PWRCOA001,ELC001,2053,51.794
RE1,PWRCOA001,ELC001,2054,51.794
RE1,PWRCOA001,ELC001,2055,51.794
RE1,PWRCOA001,ELC001,2056,51.794
RE1,PWRCOA001,ELC001,2057,51.794
RE1,PWRCOA001,ELC001,2058,51.794
RE1,PWRCOA001,ELC001,2059,51.794
RE1,PWRCOA001,ELC001,2060,51.794
RE1,PWRCOA001,ELC001,2061,51.794
RE1,PWRCOA001,ELC001,2062,51.794
RE1,PWRCOA001,ELC001,2063,51.794
RE1,PWRCOA001,ELC001,2064,51.794
RE1,PWRCOA001,ELC001,2065,51.794
RE1,PWRCOA001,ELC001,2066,51.794
RE1,PWRCOA001,ELC001,2067,51.794
RE1,PWRCOA001,ELC001,2068,51.794
RE1,PWRCOA001,ELC001,2069,51.794
RE1,PWRCSP002,ELC001,2015,0.0274
RE1,PWRCSP002,ELC001,2016,0.0274
RE1,PWRCSP002,ELC001,2017,0.0274
RE1,PWRCSP002,ELC001,2018,0.0274
RE1,PWRCSP002,ELC001,2019,0.0274
RE1,PWRCSP002,ELC001,2020,0.0274
RE1,PWRCSP002,ELC001,2021,0.0274
RE1,PWRCSP002,ELC001,2022,0.0274
RE1,PWRCSP002,ELC001,2023,0.0274
RE1,PWRCSP002,ELC001,2024,0.0274
RE1,PWRCSP002,ELC001,2025,0.0274
RE1,PWRCSP002,ELC001,2026,0.0274
RE1,PWRCSP002,ELC001,2027,0.0274
RE1,PWRCSP002,ELC001,2028,0.0274
RE1,PWRCSP002,ELC001,2029,0.0274
RE1,PWRCSP002,ELC001,2030,0.0274
RE1,PWRCSP002,ELC001,2031,0.0274
RE1,PWRCSP002,ELC001,2032,0.0274
RE1,PWRCSP002,ELC001,2033,0.0274
RE1,PWRCSP002,ELC001,2034,0.0274
RE1,PWRCSP002,ELC001,2035,0.0274
RE1,PWRCSP002,ELC001,2036,0.0274
RE1,PWRCSP002,ELC001,2037,0.0274
RE1,PWRCSP002,ELC001,2038,0.0274
RE1,PWRCSP002,ELC001,2039,0.0274
RE1,PWRCSP002,ELC001,2040,0.0274
RE1,PWRCSP002,ELC001,2041,0.0274
RE1,PWRCSP002,ELC001,2042,0.0274
RE1,PWRCSP002,ELC001,2043,0.0274
RE1,PWRDIST,ELC003,2015,668.4143
RE1,PWRDIST,ELC003,2016,706.2764
RE1,PWRDIST,ELC003,2017,739.1412
RE1,PWRDIST,ELC003,2018,772.1574
RE1,PWRDIST,ELC003,2019,804.5514
RE1,PWRDIST,ELC003,2020,836.9454
RE1,PWRDIST,ELC003,2021,861.7236
RE1,PWRDIST,ELC003,2022,886.5018
RE1,PWRDIST,ELC003,2023,905.764
RE1,PWRDIST,ELC003,2024,1296.8169
RE1,PWRDIST,ELC003,2025,1326.7525
RE1,PWRDIST,ELC003,2026,1357.1605
RE1,PWRDIST,ELC003,2027,1388.6091
RE1,PWRDIST,ELC003,2028,1420.0489
RE1,PWRDIST,ELC003,2029,1462.8641
RE1,PWRDIST,ELC003,2030,2144.4488
RE1,PWRDIST,ELC003,2031,2186.6843
RE1,PWRDIST,ELC003,2032,2228.8891
RE1,PWRDIST,ELC003,2033,2271.0651
RE1,PWRDIST,ELC003,2034,2313.2136
RE1,PWRDIST,ELC003,2035,2366.7295
RE1,PWRDIST,ELC003,2036,2411.7805
RE1,PWRDIST,ELC003,2037,2466.862
RE1,PWRDIST,ELC003,2038,2527.3767
RE1,PWRDIST,ELC003,2039,2587.8465
RE1,PWRDIST,ELC003,2040,2720.2423
RE1,PWRDIST,ELC003,2041,2742.0461
RE1,PWRDIST,ELC003,2042,2782.7981
RE1,PWRDIST,ELC003,2043,2834.6632
RE1,PWRDIST,ELC003,2044,2886.5037
RE1,PWRDIST,ELC003,2045,3486.7165
RE1,PWRDIST,ELC003,2046,3528.2901
RE1,PWRDIST,ELC003,2047,3568.8926
RE1,PWRDIST,ELC003,2048,3609.4737
RE1,PWRDIST,ELC003,2049,3659.612
RE1,PWRDIST,ELC003,2050,5565.5127
RE1,PWRDIST,ELC003,2051,5611.9788
RE1,PWRDIST,ELC003,2052,5658.8497
RE1,PWRDIST,ELC003,2053,5706.1293
RE1,PWRDIST,ELC003,2054,5753.8213
RE1,PWRDIST,ELC003,2055,5801.9293
RE1,PWRDIST,ELC003,2056,5850.4571
RE1,PWRDIST,ELC003,2057,5899.4086
RE1,PWRDIST,ELC003,2058,5948.7876
RE1,PWRDIST,ELC003,2059,6010.8269
RE1,PWRDIST,ELC003,2060,6046.9045
RE1,PWRDIST,ELC003,2061,6099.5282
RE1,PWRDIST,ELC003,2062,6150.6562
RE1,PWRDIST,ELC003,2063,6202.2313
RE1,PWRDIST,ELC003,2064,6254.8029
RE1,PWRDIST,ELC003,2065,6307.2847
RE1,PWRDIST,ELC003,2066,6360.226
RE1,PWRDIST,ELC003,2067,6413.631
RE1,PWRDIST,ELC003,2068,6410.4038
RE1,PWRDIST,ELC003,2069,6380.0413
RE1,PWRDIST,ELC003,2070,6615.379
RE1,PWRGEO,ELC001,2024,0.1449
RE1,PWRGEO,ELC001,2025,0.1449
RE1,PWRGEO,ELC001,2026,0.1449
RE1,PWRGEO,ELC001,2027,0.1449
RE1,PWRGEO,ELC001,2028,0.1449
RE1,PWRGEO,ELC001,2029,0.1449
RE1,PWRGEO,ELC001,2030,0.1449
RE1,PWRGEO,ELC001,2031,0.1449
RE1,PWRGEO,ELC001,2032,0.1449
RE1,PWRGEO,ELC001,2033,0.1449
RE1,PWRGEO,ELC001,2034,0.1449
RE1,PWRGEO,ELC001,2035,0.1449
RE1,PWRGEO,ELC001,2036,0.1449
RE1,PWRGEO,ELC001,2037,0.1449
RE1,PWRGEO,ELC001,2038,0.1449
RE1,PWRGEO,ELC001,2039,0.1449
RE1,PWRGEO,ELC001,2040,0.1449
RE1,PWRGEO,ELC001,2041,0.1449
RE1,PWRGEO,ELC001,2042,0.1449
RE1,PWRGEO,ELC001,2043,0.1449
RE1,PWRGEO,ELC001,2044,0.1449
RE1,PWRGEO,ELC001,2045,0.1449
RE1,PWRGEO,ELC001,2046,0.1449
RE1,PWRGEO,ELC001,2047,0.1449
RE1,PWRGEO,ELC001,2048,0.1449
RE1,PWRGEO,ELC001,2049,0.1449
RE1,PWRGEO,ELC001,2050,0.1449
RE1,PWRGEO,ELC001,2051,0.1449
RE1,PWRGEO,ELC001,2052,0.1449
RE1,PWRGEO,ELC001,2053,0.1268
RE1,PWRGEO,ELC001,2054,0.1449
RE1,PWRGEO,ELC001,2055,0.1449
RE1,PWRGEO,ELC001,2056,0.1449
RE1,PWRGEO,ELC001,2057,0.1449
RE1,PWRGEO,ELC001,2058,0.1449
RE1,PWRGEO,ELC001,2059,0.1449
RE1,PWRGEO,ELC001,2060,0.1449
RE1,PWRGEO,ELC001,2061,0.1449
RE1,PWRGEO,ELC001,2062,0.1449
RE1,PWRGEO,ELC001,2063,0.1449
RE1,PWRGEO,ELC001,2064,0.1449
RE1,PWRGEO,ELC001,2065,0.1449
RE1,PWRGEO,ELC001,2066,0.1449
RE1,PWRGEO,ELC001,2067,0.1238
RE1,PWRGEO,ELC001,2068,0.1238
RE1,PWRGEO,ELC001,2069,0.1449
RE1,PWRGEO,ELC001,2070,0.0604
RE1,PWRHYD001,ELC001,2015,28.3385
RE1,PWRHYD001,ELC001,2016,28.3385
RE1,PWRHYD001,ELC001,2017,28.3385
RE1,PWRHYD001,ELC001,2018,28.3385
RE1,PWRHYD001,ELC001,2019,28.3385
RE1,PWRHYD001,ELC001,2020,28.3385
RE1,PWRHYD001,ELC001,2021,28.3385
RE1,PWRHYD001,ELC001,2022,28.3385
RE1,PWRHYD001,ELC001,2023,28.3385
RE1,PWRHYD001,ELC001,2024,33.9883
RE1,PWRHYD001,ELC001,2025,33.9883
RE1,PWRHYD001,ELC001,2026,33.9883
RE1,PWRHYD001,ELC001,2027,33.9883
RE1,PWRHYD001,ELC001,2028,33.9883
RE1,PWRHYD001,ELC001,2029,33.9883
RE1,PWRHYD001,ELC001,2030,33.9883
RE1,PWRHYD001,ELC001,2031,33.9883
RE1,PWRHYD001,ELC001,2032,33.9883
RE1,PWRHYD001,ELC001,2033,33.9883
RE1,PWRHYD001,ELC001,2034,33.9883
RE1,PWRHYD001,ELC001,2035,33.9883
RE1,PWRHYD001,ELC001,2036,33.9883
RE1,PWRHYD001,ELC001,2037,33.9883
RE1,PWRHYD001,ELC001,2038,33.9883
RE1,PWRHYD001,ELC001,2039,33.9883
RE1,PWRHYD001,ELC001,2040,33.9883
RE1,PWRHYD001,ELC001,2041,33.9883
RE1,PWRHYD001,ELC001,2042,33.9883
RE1,PWRHYD001,ELC001,2043,33.9883
RE1,PWRHYD001,ELC001,2044,33.9883
RE1,PWRHYD001,ELC001,2045,33.9883
RE1,PWRHYD001,ELC001,2046,33.9883
RE1,PWRHYD001,ELC001,2047,33.9883
RE1,PWRHYD001,ELC001,2048,33.9883
RE1,PWRHYD001,ELC001,2049,33.9883
RE1,PWRHYD001,ELC001,2050,33.9883
RE1,PWRHYD001,ELC001,2051,33.9883
RE1,PWRHYD001,ELC001,2052,33.9883
RE1,PWRHYD001,ELC001,2053,33.9883
RE1,PWRHYD001,ELC001,2054,33.9883
RE1,PWRHYD001,ELC001,2055,33.9883
RE1,PWRHYD001,ELC001,2056,33.9883
RE1,PWRHYD001,ELC001,2057,33.9883
RE1,PWRHYD001,ELC001,2058,33.9883
RE1,PWRHYD001,ELC001,2059,33.9883
RE1,PWRHYD001,ELC001,2060,33.9883
RE1,PWRHYD001,ELC001,2061,33.9883
RE1,PWRHYD001,ELC001,2062,33.9883
RE1,PWRHYD001,ELC001,2063,33.9883
RE1,PWRHYD001,ELC001,2064,33.9883
RE1,PWRHYD001,ELC001,2065,33.9883
RE1,PWRHYD001,ELC001,2066,33.9883
RE1,PWRHYD001,ELC001,2067,32.6685
RE1,PWRHYD001,ELC001,2068,32.6685
RE1,PWRHYD001,ELC001,2069,33.9883
RE1,PWRHYD001,ELC001,2070,20.2478
RE1,PWRHYD002,ELC001,2015,1.1526
RE1,PWRHYD002,ELC001,2016,1.1526
RE1,PWRHYD002,ELC001,2017,1.1526
RE1,PWRHYD002,ELC001,2018,1.1526
RE1,PWRHYD002,ELC001,2019,1.1526
RE1,PWRHYD002,ELC001,2020,1.1526
RE1,PWRHYD002,ELC001,2021,1.1526
RE1,PWRHYD002,ELC001,2022,1.1526
RE1,PWRHYD002,ELC001,2023,1.1526
RE1,PWRHYD002,ELC001,2024,1.3823
RE1,PWRHYD002,ELC001,2025,1.3823
RE1,PWRHYD002,ELC001,2026,1.3823
RE1,PWRHYD002,ELC001,2027,1.3823
RE1,PWRHYD002,ELC001,2028,1.3823
RE1,PWRHYD002,ELC001,2029,1.3823
RE1,PWRHYD002,ELC001,2030,1.3823
RE1,PWRHYD002,ELC001,2031,1.3823
RE1,PWRHYD002,ELC001,2032,1.3823
RE1,PWRHYD002,ELC001,2033,1.3823
RE1,PWRHYD002,ELC001,2034,1.3823
RE1,PWRHYD002,ELC001,2035,1.3823
RE1,PWRHYD002,ELC001,2036,1.3823
RE1,PWRHYD002,ELC001,2037,1.3823
RE1,PWRHYD002,ELC001,2038,1.3823
RE1,PWRHYD002,ELC001,2039,1.3823
RE1,PWRHYD002,ELC001,2040,1.3823
RE1,PWRHYD002,ELC001,2041,1.3823
RE1,PWRHYD002,ELC001,2042,1.3823
RE1,PWRHYD002,ELC001,2043,1.3823
RE1,PWRHYD002,ELC001,2044,1.3823
RE1,PWRHYD002,ELC001,2045,1.3823
RE1,PWRHYD002,ELC001,2046,1.3823
RE1,PWRHYD002,ELC001,2047,1.3823
RE1,PWRHYD002,ELC001,2048,1.3823
RE1,PWRHYD002,ELC001,2049,1.3823
RE1,PWRHYD002,ELC001,2050,1.3823
RE1,PWRHYD002,ELC001,2051,1.3823
RE1,PWRHYD002,ELC001,2052,1.3823
RE1,PWRHYD002,ELC001,2053,1.3823
RE1,PWRHYD002,ELC001,2054,1.3823
RE1,PWRHYD002,ELC001,2055,1.3823
RE1,PWRHYD002,ELC001,2056,1.3823
RE1,PWRHYD002,ELC001,2057,1.3823
RE1,PWRHYD002,ELC001,2058,1.3823
RE1,PWRHYD002,ELC001,2059,1.3823
RE1,PWRHYD002,ELC001,2060,1.3823
RE1,PWRHYD002,ELC001,2061,1.3823
RE1,PWRHYD002,ELC001,2062,1.3823
RE1,PWRHYD002,ELC001,2063,1.3823
RE1,PWRHYD002,ELC001,2064,1.3823
RE1,PWRHYD002,ELC001,2065,1.3823
RE1,PWRHYD002,ELC001,2066,1.3823
RE1,PWRHYD002,ELC001,2067,1.3287
RE1,PWRHYD002,ELC001,2068,1.3287
RE1,PWRHYD002,ELC001,2069,1.3823
RE1,PWRHYD002,ELC001,2070,0.8043
RE1,PWRHYD003,ELC001,2024,4.9061
RE1,PWRHYD003,ELC001,2025,4.9061
RE1,PWRHYD003,ELC001,2026,4.9061
RE1,PWRHYD003,ELC001,2027,4.9061
RE1,PWRHYD003,ELC001,2028,4.9061
RE1,PWRHYD003,ELC001,2029,4.9061
RE1,PWRHYD003,ELC001,2030,4.9061
RE1,PWRHYD003,ELC001,2031,4.9061
RE1,PWRHYD003,ELC001,2032,4.9061
RE1,PWRHYD003,ELC001,2033,4.9061
RE1,PWRHYD003,ELC001,2034,4.9061
RE1,PWRHYD003,ELC001,2035,4.9061
RE1,PWRHYD003,ELC001,2036,4.9061
RE1,PWRHYD003,ELC001,2037,4.9061
RE1,PWRHYD003,ELC001,2038,4.9061
RE1,PWRHYD003,ELC001,2039,4.9061
RE1,PWRHYD003,ELC001,2040,4.9061
RE1,PWRHYD003,ELC001,2041,4.9061
RE1,PWRHYD003,ELC001,2042,4.9061
RE1,PWRHYD003,ELC001,2043,4.9061
RE1,PWRHYD003,ELC001,2044,4.9061
RE1,PWRHYD003,ELC001,2045,4.9061
RE1,PWRHYD003,ELC001,2046,4.9061
RE1,PWRHYD003,ELC001,2047,4.9061
RE1,PWRHYD003,ELC001,2048,4.9061
RE1,PWRHYD003,ELC001,2049,4.9061
RE1,PWRHYD003,ELC001,2050,4.9061
RE1,PWRHYD003,ELC001,2051,4.9061
RE1,PWRHYD003,ELC001,2052,4.9061
RE1,PWRHYD003,ELC001,2053,4.9061
RE1,PWRHYD003,ELC001,2054,4.9061
RE1,PWRHYD003,ELC001,2055,4.9061
RE1,PWRHYD003,ELC001,2056,4.9061
RE1,PWRHYD003,ELC001,2057,4.9061
RE1,PWRHYD003,ELC001,2058,4.9061
RE1,PWRHYD003,ELC001,2059,4.9061
RE1,PWRHYD003,ELC001,2060,4.9061
RE1,PWRHYD003,ELC001,2061,4.9061
RE1,PWRHYD003,ELC001,2062,4.9061
RE1,PWRHYD003,ELC001,2063,4.9061
RE1,PWRHYD004,ELC003,2024,0.5451
RE1,PWRHYD004,ELC003,2025,0.5451
RE1,PWRHYD004,ELC003,2026,0.5451
RE1,PWRHYD004,ELC003,2027,0.5451
RE1,PWRHYD004,ELC003,2028,0.5451
RE1,PWRHYD004,ELC003,2029,0.5451
RE1,PWRHYD004,ELC003,2030,0.5451
RE1,PWRHYD004,ELC003,2031,0.5451
RE1,PWRHYD004,ELC003,2032,0.5451
RE1,PWRHYD004,ELC003,2033,0.5451
RE1,PWRHYD004,ELC003,2034,0.5451
RE1,PWRHYD004,ELC003,2035,0.5451
RE1,PWRHYD004,ELC003,2036,0.5451
RE1,PWRHYD004,ELC003,2037,0.5451
RE1,PWRHYD004,ELC003,2038,0.5451
RE1,PWRHYD004,ELC003,2039,0.5451
RE1,PWRHYD004,ELC003,2040,0.5451
RE1,PWRHYD004,ELC003,2041,0.5451
RE1,PWRHYD004,ELC003,2042,0.5451
RE1,PWRHYD004,ELC003,2043,0.5451
RE1,PWRHYD004,ELC003,2044,0.5451
RE1,PWRHYD004,ELC003,2045,0.5451
RE1,PWRHYD004,ELC003,2046,0.5451
RE1,PWRHYD004,ELC003,2047,0.5451
RE1,PWRHYD004,ELC003,2048,0.5451
RE1,PWRHYD004,ELC003,2049,0.5451
RE1,PWRHYD004,ELC003,2050,0.5451
RE1,PWRHYD004,ELC003,2051,0.5451
RE1,PWRHYD004,ELC003,2052,0.5451
RE1,PWRHYD004,ELC003,2053,0.5451
RE1,PWRHYD004,ELC003,2054,0.5451
RE1,PWRHYD004,ELC003,2055,0.5451
RE1,PWRHYD004,ELC003,2056,0.5451
RE1,PWRHYD004,ELC003,2057,0.5451
RE1,PWRHYD004,ELC003,2058,0.5451
RE1,PWRHYD004,ELC003,2059,0.5451
RE1,PWRHYD004,ELC003,2060,0.5451
RE1,PWRHYD004,ELC003,2061,0.5451
RE1,PWRHYD004,ELC003,2062,0.5451
RE1,PWRHYD004,ELC003,2063,0.5451
RE1,PWRNGS001,ELC001,2015,439.0405
RE1,PWRNGS001,ELC001,2016,440.3042
RE1,PWRNGS001,ELC001,2017,445.6318
RE1,PWRNGS001,ELC001,2018,339.5781
RE1,PWRNGS001,ELC001,2019,371.6001
RE1,PWRNGS001,ELC001,2020,401.0348
RE1,PWRNGS001,ELC001,2021,421.7446
RE1,PWRNGS001,ELC001,2022,447.7662
RE1,PWRNGS001,ELC001,2023,467.913
RE1,PWRNGS001,ELC001,2024,150.5853
RE1,PWRNGS001,ELC001,2025,86.2093
RE1,PWRNGS001,ELC001,2026,93.9824
RE1,PWRNGS001,ELC001,2027,102.8023
RE1,PWRNGS001,ELC001,2028,111.1711
RE1,PWRNGS001,ELC001,2029,121.6662
