r,t,f,y,UseByTechnologyAnnual
RE1,PWRGEO,GEO,2059,1.449
RE1,PWRGEO,GEO,2060,1.449
RE1,PWRGEO,GEO,2061,1.449
RE1,PWRGEO,GEO,2062,1.449
RE1,PWRGEO,GEO,2063,1.449
RE1,PWRGEO,GEO,2064,1.449
RE1,PWRGEO,GEO,2065,1.449
RE1,PWRGEO,GEO,2066,1.449
RE1,PWRGEO,GEO,2067,1.449
RE1,PWRGEO,GEO,2068,1.449
RE1,PWRGEO,GEO,2069,1.449
RE1,PWRGEO,GEO,2070,1.449
RE1,PWRHYD001,HYD,2015,28.3385
RE1,PWRHYD001,HYD,2016,28.3385
RE1,PWRHYD001,HYD,2017,28.3385
RE1,PWRHYD001,HYD,2018,28.3385
RE1,PWRHYD001,HYD,2019,28.3385
RE1,PWRHYD001,HYD,2020,28.3385
RE1,PWRHYD001,HYD,2021,28.3385
RE1,PWRHYD001,HYD,2022,28.3385
RE1,PWRHYD001,HYD,2023,28.3385
RE1,PWRHYD001,HYD,2024,28.3385
RE1,PWRHYD001,HYD,2025,28.3385
RE1,PWRHYD001,HYD,2026,28.3385
RE1,PWRHYD001,HYD,2027,28.3385
RE1,PWRHYD001,HYD,2028,28.3385
RE1,PWRHYD001,HYD,2029,28.3385
RE1,PWRHYD001,HYD,2030,28.3385
RE1,PWRHYD001,HYD,2031,28.3385
RE1,PWRHYD001,HYD,2032,28.3385
RE1,PWRHYD001,HYD,2033,28.3385
RE1,PWRHYD001,HYD,2034,28.3385
RE1,PWRHYD001,HYD,2035,28.3385
RE1,PWRHYD001,HYD,2036,28.3385
RE1,PWRHYD001,HYD,2037,28.3385
RE1,PWRHYD001,HYD,2038,28.3385
RE1,PWRHYD001,HYD,2039,28.3385
RE1,PWRHYD001,HYD,2040,28.3385
RE1,PWRHYD001,HYD,2041,28.3385
RE1,PWRHYD001,HYD,2042,28.3385
RE1,PWRHYD001,HYD,2043,28.3385
RE1,PWRHYD001,HYD,2044,28.3385
RE1,PWRHYD001,HYD,2045,28.3385
RE1,PWRHYD001,HYD,2046,28.3385
RE1,PWRHYD001,HYD,2047,28.3385
RE1,PWRHYD001,HYD,2048,28.3385
RE1,PWRHYD001,HYD,2049,28.3385
RE1,PWRHYD001,HYD,2050,28.3385
RE1,PWRHYD002,HYD,2015,1.1526
RE1,PWRHYD002,HYD,2016,1.1526
RE1,PWRHYD002,HYD,2017,1.1526
RE1,PWRHYD002,HYD,2018,1.1526
RE1,PWRHYD002,HYD,2019,1.1526
RE1,PWRHYD002,HYD,2020,1.1526
RE1,PWRHYD002,HYD,2021,1.1526
RE1,PWRHYD002,HYD,2022,1.1526
RE1,PWRHYD002,HYD,2023,1.1526
RE1,PWRHYD002,HYD,2024,1.1526
RE1,PWRHYD002,HYD,2025,1.1526
RE1,PWRHYD002,HYD,2026,1.1526
RE1,PWRHYD002,HYD,2027,1.1526
RE1,PWRHYD002,HYD,2028,1.1526
RE1,PWRHYD002,HYD,2029,1.1526
RE1,PWRHYD002,HYD,2030,1.1526
RE1,PWRHYD002,HYD,2031,1.1526
RE1,PWRHYD002,HYD,2032,1.1526
RE1,PWRHYD002,HYD,2033,1.1526
RE1,PWRHYD002,HYD,2034,1.1526
RE1,PWRHYD002,HYD,2035,1.1526
RE1,PWRHYD002,HYD,2036,1.1526
RE1,PWRHYD002,HYD,2037,1.1526
RE1,PWRHYD002,HYD,2038,1.1526
RE1,PWRHYD002,HYD,2039,1.1526
RE1,PWRHYD002,HYD,2040,1.1526
RE1,PWRHYD002,HYD,2041,1.1526
RE1,PWRHYD002,HYD,2042,1.1526
RE1,PWRHYD002,HYD,2043,1.1526
RE1,PWRHYD002,HYD,2044,1.1526
RE1,PWRHYD002,HYD,2045,1.1526
RE1,PWRHYD002,HYD,2046,1.1526
RE1,PWRHYD002,HYD,2047,1.1526
RE1,PWRHYD002,HYD,2048,1.1526
RE1,PWRHYD002,HYD,2049,1.1526
RE1,PWRHYD002,HYD,2050,1.1526
RE1,PWRHYD002,HYD,2070,0.0
RE1,PWRHYD004,HYD,2070,0.0
RE1,PWRNGS001,NGS,2015,794.6633
RE1,PWRNGS001,NGS,2016,796.9506
RE1,PWRNGS001,NGS,2017,806.5936
RE1,PWRNGS001,NGS,2018,839.6295
RE1,PWRNGS001,NGS,2019,846.9226
RE1,PWRNGS001,NGS,2025,17.6585
RE1,PWRNGS001,NGS,2026,22.0805
RE1,PWRNGS001,NGS,2027,66.0877
RE1,PWRNGS001,NGS,2028,162.029
RE1,PWRNGS001,NGS,2029,269.7927
RE1,PWRNGS001,NGS,2030,126.9581
RE1,PWRNGS001,NGS,2031,139.3774
RE1,PWRNGS001,NGS,2032,142.4599
RE1,PWRNGS001,NGS,2033,130.5444
RE1,PWRNGS001,NGS,2034,127.5291
RE1,PWRNGS001,NGS,2035,128.538
RE1,PWRNGS001,NGS,2036,129.2408
RE1,PWRNGS001,NGS,2037,130.091
RE1,PWRNGS001,NGS,2038,86.1789
RE1,PWRNGS001,NGS,2039,87.0286
RE1,PWRNGS001,NGS,2040,77.825
RE1,PWRNGS001,NGS,2041,71.2878
RE1,PWRNGS001,NGS,2042,72.1151
RE1,PWRNGS001,NGS,2043,72.6169
RE1,PWRNGS001,NGS,2044,40.3956
RE1,PWRSOL001,SOL,2015,8.5041
RE1,PWRSOL001,SOL,2016,14.7357
RE1,PWRSOL001,SOL,2017,16.2447
RE1,PWRSOL001,SOL,2018,17.8379
RE1,PWRSOL001,SOL,2019,17.9642
RE1,PWRSOL001,SOL,2020,17.9642
RE1,PWRSOL001,SOL,2021,18.4271
RE1,PWRSOL001,SOL,2022,18.4271
RE1,PWRSOL001,SOL,2023,18.4271
RE1,PWRSOL001,SOL,2024,18.4271
RE1,PWRSOL001,SOL,2025,104.076
RE1,PWRSOL001,SOL,2026,105.5022
RE1,PWRSOL001,SOL,2027,107.7571
RE1,PWRSOL001,SOL,2028,110.9111
RE1,PWRSOL001,SOL,2029,113.1878
RE1,PWRSOL001,SOL,2030,115.4638
RE1,PWRSOL001,SOL,2031,117.7402
RE1,PWRSOL001,SOL,2032,120.0154
RE1,PWRSOL001,SOL,2033,122.2894
RE1,PWRSOL001,SOL,2034,127.627
RE1,PWRSOL001,SOL,2035,129.9772
RE1,PWRSOL001,SOL,2036,131.9584
RE1,PWRSOL001,SOL,2037,133.9391
RE1,PWRSOL001,SOL,2038,135.9191
RE1,PWRSOL001,SOL,2039,137.8986
RE1,PWRSOL001,SOL,2040,142.2682
RE1,PWRSOL001,SOL,2041,141.8053
RE1,PWRSOL001,SOL,2042,143.7325
RE1,PWRSOL001,SOL,2043,145.6594
RE1,PWRSOL001,SOL,2044,147.586
RE1,PWRSOL001,SOL,2045,149.5121
RE1,PWRSOL001,SOL,2046,150.9179
RE1,PWRSOL001,SOL,2047,152.3236
RE1,PWRSOL001,SOL,2048,153.7291
RE1,PWRSOL001,SOL,2049,155.1344
RE1,PWRSOL001,SOL,2050,275.7221
RE1,PWRSOL001,SOL,2051,282.0875
RE1,PWRSOL001,SOL,2052,284.4927
RE1,PWRSOL001,SOL,2053,286.9194
RE1,PWRSOL001,SOL,2054,289.3675
RE1,PWRSOL001,SOL,2055,291.8374
RE1,PWRSOL001,SOL,2056,294.3291
RE1,PWRSOL001,SOL,2057,296.8431
RE1,PWRSOL001,SOL,2058,299.3793
RE1,PWRSOL001,SOL,2059,300.816
RE1,PWRSOL001,SOL,2060,298.54
RE1,PWRSOL001,SOL,2061,307.1241
RE1,PWRSOL001,SOL,2062,309.7517
RE1,PWRSOL001,SOL,2063,312.4027
RE1,PWRSOL001,SOL,2064,315.0773
RE1,PWRSOL001,SOL,2065,317.7757
RE1,PWRSOL001,SOL,2066,320.4982
RE1,PWRSOL001,SOL,2067,323.2449
RE1,PWRSOL001,SOL,2068,326.0161
RE1,PWRSOL001,SOL,2069,328.812
RE1,PWRSOL001,SOL,2070,372.5568
RE1,PWRSOL002,SOL,2032,0.0
RE1,PWRSOL002,SOL,2034,0.0
RE1,PWRSOL002,SOL,2035,0.0
RE1,PWRSOL002,SOL,2038,0.0
RE1,PWRSOL002,SOL,2041,0.0
RE1,PWRSOL002,SOL,2042,0.0
RE1,PWRSOL002,SOL,2043,0.0
RE1,PWRTRN,ELC001,2015,711.6784
RE1,PWRTRN,ELC001,2016,751.7444
RE1,PWRTRN,ELC001,2017,786.4668
RE1,PWRTRN,ELC001,2018,821.3276
RE1,PWRTRN,ELC001,2019,855.5038
RE1,PWRTRN,ELC001,2020,889.6576
RE1,PWRTRN,ELC001,2021,915.6962
RE1,PWRTRN,ELC001,2022,941.7178
RE1,PWRTRN,ELC001,2023,967.7223
RE1,PWRTRN,ELC001,2024,1166.5641
RE1,PWRTRN,ELC001,2025,1220.4877
RE1,PWRTRN,ELC001,2026,1276.7236
RE1,PWRTRN,ELC001,2027,1332.9217
RE1,PWRTRN,ELC001,2028,1389.082
RE1,PWRTRN,ELC001,2029,1443.1831
RE1,PWRTRN,ELC001,2030,1476.6713
RE1,PWRTRN,ELC001,2031,1507.5511
RE1,PWRTRN,ELC001,2032,1540.6043
RE1,PWRTRN,ELC001,2033,1573.6273
RE1,PWRTRN,ELC001,2034,1606.6206
RE1,PWRTRN,ELC001,2035,1639.5845
RE1,PWRTRN,ELC001,2036,1666.747
RE1,PWRTRN,ELC001,2037,1693.8873
RE1,PWRTRN,ELC001,2038,1721.0058
RE1,PWRTRN,ELC001,2039,1748.1024
RE1,PWRTRN,ELC001,2040,1772.5779
RE1,PWRTRN,ELC001,2041,1801.5651
RE1,PWRTRN,ELC001,2042,1827.9325
RE1,PWRTRN,ELC001,2043,1854.28
RE1,PWRTRN,ELC001,2044,1877.826
RE1,PWRTRN,ELC001,2045,1906.9155
RE1,PWRTRN,ELC001,2046,1925.5699
RE1,PWRTRN,ELC001,2047,1944.2111
RE1,PWRTRN,ELC001,2048,1962.8389
RE1,PWRTRN,ELC001,2049,1981.4536
RE1,PWRTRN,ELC001,2050,3978.3045
RE1,PWRTRN,ELC001,2051,4013.2
RE1,PWRTRN,ELC001,2052,4051.4648
RE1,PWRTRN,ELC001,2053,4087.0356
RE1,PWRTRN,ELC001,2054,4122.9321
RE1,PWRTRN,ELC001,2055,4159.1572
RE1,PWRTRN,ELC001,2056,4195.7142
RE1,PWRTRN,ELC001,2057,4232.6062
RE1,PWRTRN,ELC001,2058,4269.8364
RE1,PWRTRN,ELC001,2059,4307.4079
RE1,PWRTRN,ELC001,2060,4341.9908
RE1,PWRTRN,ELC001,2061,4380.2177
RE1,PWRTRN,ELC001,2062,4418.7955
RE1,PWRTRN,ELC001,2063,4457.7273
RE1,PWRTRN,ELC001,2064,4500.5013
RE1,PWRTRN,ELC001,2065,4540.1904
RE1,PWRTRN,ELC001,2066,4580.2444
RE1,PWRTRN,ELC001,2067,4620.6666
RE1,PWRTRN,ELC001,2068,4661.4606
RE1,PWRTRN,ELC001,2069,4698.9467
RE1,PWRTRN,ELC001,2070,4770.1397
RE1,PWRTRNEXP,ELC001,2015,7.6
RE1,PWRTRNEXP,ELC001,2016,4.75
RE1,PWRTRNEXP,ELC001,2017,3.8
RE1,PWRTRNEXP,ELC001,2018,3.8
RE1,PWRTRNEXP,ELC001,2019,3.8
RE1,PWRTRNEXP,ELC001,2020,3.8
RE1,PWRTRNEXP,ELC001,2021,3.8
RE1,PWRTRNEXP,ELC001,2022,3.8
RE1,PWRTRNEXP,ELC001,2023,3.8
RE1,PWRTRNEXP,ELC001,2024,3.8
RE1,PWRTRNEXP,ELC001,2025,3.8
RE1,PWRTRNEXP,ELC001,2026,3.8
RE1,PWRTRNEXP,ELC001,2027,3.8
RE1,PWRTRNEXP,ELC001,2028,3.8
RE1,PWRTRNEXP,ELC001,2029,3.8
RE1,PWRTRNEXP,ELC001,2030,3.8
RE1,PWRTRNEXP,ELC001,2031,3.8
RE1,PWRTRNEXP,ELC001,2032,3.8
RE1,PWRTRNEXP,ELC001,2033,3.8
RE1,PWRTRNEXP,ELC001,2034,3.8
RE1,PWRTRNEXP,ELC001,2035,3.8
RE1,PWRTRNEXP,ELC001,2036,3.8
RE1,PWRTRNEXP,ELC001,2037,3.8
RE1,PWRTRNEXP,ELC001,2038,3.8
RE1,PWRTRNEXP,ELC001,2039,3.8
RE1,PWRTRNEXP,ELC001,2040,3.8
RE1,PWRTRNEXP,ELC001,2041,3.8
RE1,PWRTRNEXP,ELC001,2042,3.8
RE1,PWRTRNEXP,ELC001,2043,3.8
RE1,PWRTRNEXP,ELC001,2044,3.8
RE1,PWRTRNEXP,ELC001,2045,3.8
RE1,PWRTRNEXP,ELC001,2046,3.8
RE1,PWRTRNEXP,ELC001,2047,3.8
RE1,PWRTRNEXP,ELC001,2048,3.8
RE1,PWRTRNEXP,ELC001,2049,3.8
RE1,PWRTRNEXP,ELC001,2050,3.8
RE1,PWRTRNEXP,ELC001,2051,3.8
RE1,PWRTRNEXP,ELC001,2052,3.8
RE1,PWRTRNEXP,ELC001,2053,3.8
RE1,PWRTRNEXP,ELC001,2054,3.8
RE1,PWRTRNEXP,ELC001,2055,3.8
RE1,PWRTRNEXP,ELC001,2056,3.8
RE1,PWRTRNEXP,ELC001,2057,3.8
RE1,PWRTRNEXP,ELC001,2058,3.8
RE1,PWRTRNEXP,ELC001,2059,3.8
RE1,PWRTRNEXP,ELC001,2060,3.8
RE1,PWRTRNEXP,ELC001,2061,3.8
RE1,PWRTRNEXP,ELC001,2062,3.8
RE1,PWRTRNEXP,ELC001,2063,3.8
RE1,PWRTRNEXP,ELC001,2064,3.8
RE1,PWRTRNEXP,ELC001,2065,3.8
RE1,PWRTRNEXP,ELC001,2066,3.8
RE1,PWRTRNEXP,ELC001,2067,3.8
RE1,PWRTRNEXP,ELC001,2068,3.8
RE1,PWRTRNEXP,ELC001,2069,3.8
RE1,PWRTRNEXP,ELC001,2070,3.8
RE1,PWRWND001,WND,2015,1.1747
RE1,PWRWND001,WND,2016,2.545
RE1,PWRWND001,WND,2017,3.1524
RE1,PWRWND001,WND,2018,5.5368
RE1,PWRWND001,WND,2019,7.5648
RE1,PWRWND001,WND,2020,7.5648
RE1,PWRWND001,WND,2021,7.7555
RE1,PWRWND001,WND,2022,7.7555
RE1,PWRWND001,WND,2023,7.7555
RE1,PWRWND001,WND,2024,7.7555
RE1,PWRWND001,WND,2025,7.7555
RE1,PWRWND001,WND,2026,7.7555
RE1,PWRWND001,WND,2027,7.7555
RE1,PWRWND001,WND,2028,7.7555
RE1,PWRWND001,WND,2029,7.7555
RE1,PWRWND001,WND,2030,7.7555
RE1,PWRWND001,WND,2031,7.7555
RE1,PWRWND001,WND,2032,7.7555
RE1,PWRWND001,WND,2033,7.7555
RE1,PWRWND001,WND,2034,7.7555
RE1,PWRWND001,WND,2035,7.7555
RE1,PWRWND001,WND,2036,6.3851
RE1,PWRWND001,WND,2037,6.3851
RE1,PWRWND001,WND,2038,6.3851
RE1,PWRWND001,WND,2039,6.3851
RE1,PWRWND001,WND,2040,6.3851
RE1,PWRWND001,WND,2041,6.3851
RE1,PWRWND001,WND,2042,6.3851
RE1,PWRWND001,WND,2043,6.3851
RE1,PWRWND001,WND,2044,6.3851
RE1,PWRWND001,WND,2045,6.3851
RE1,PWRWND001,WND,2046,6.3851
RE1,PWRWND001,WND,2047,2.545
RE1,PWRWND001,WND,2048,2.0079
RE1,PWRWND001,WND,2049,2.0079
RE1,PWRWND001,WND,2070,372.5568
RE1,RESENEFFDP,ELC003,2024,171.6862
RE1,RESENEFFDP,ELC003,2025,176.3238
RE1,RESENEFFDP,ELC003,2026,181.3352
RE1,RESENEFFDP,ELC003,2027,186.3465
RE1,RESENEFFDP,ELC003,2028,191.3579
RE1,RESENEFFDP,ELC003,2029,196.3692
RE1,RESENEFFDP,ELC003,2030,199.6628
RE1,RESENEFFDP,ELC003,2031,207.1085
RE1,RESENEFFDP,ELC003,2032,212.8364
RE1,RESENEFFDP,ELC003,2033,218.5643
RE1,RESENEFFDP,ELC003,2034,224.2923
RE1,RESENEFFDP,ELC003,2035,230.0202
RE1,RESENEFFDP,ELC003,2036,234.6315
RE1,RESENEFFDP,ELC003,2037,239.2429
RE1,RESENEFFDP,ELC003,2038,243.8543
RE1,RESENEFFDP,ELC003,2039,248.4657
RE1,RESENEFFDP,ELC003,2040,255.1097
RE1,RESENEFFDP,ELC003,2041,257.5926
RE1,RESENEFFDP,ELC003,2042,262.1082
RE1,RESENEFFDP,ELC003,2043,266.6239
RE1,RESENEFFDP,ELC003,2044,273.3173
RE1,RESENEFFDP,ELC003,2045,275.6551
RE1,RESENEFFDP,ELC003,2046,278.7994
RE1,RESENEFFDP,ELC003,2047,281.9436
RE1,RESENEFFDP,ELC003,2048,285.0879
RE1,RESENEFFDP,ELC003,2049,288.2321
RE1,RESENEFFDP,ELC003,2050,293.7167
RE1,RESENEFFDP,ELC003,2051,296.9931
RE1,RESENEFFDP,ELC003,2052,297.9132
RE1,RESENEFFDP,ELC003,2053,301.2364
RE1,RESENEFFDP,ELC003,2054,304.5966
RE1,RESENEFFDP,ELC003,2055,307.9943
RE1,RESENEFFDP,ELC003,2056,311.43
RE1,RESENEFFDP,ELC003,2057,314.9039
RE1,RESENEFFDP,ELC003,2058,318.4166
RE1,RESENEFFDP,ELC003,2059,321.9685
RE1,RESENEFFDP,ELC003,2060,328.1748
RE1,RESENEFFDP,ELC003,2061,331.8356
RE1,RESENEFFDP,ELC003,2062,335.5372
RE1,RESENEFFDP,ELC003,2063,339.2801
RE1,RESENEFFDP,ELC003,2064,340.3312
RE1,RESENEFFDP,ELC003,2065,344.1275
RE1,RESENEFFDP,ELC003,2066,347.9662
RE1,RESENEFFDP,ELC003,2067,351.8477
RE1,RESENEFFDP,ELC003,2068,355.7725
RE1,RESENEFFDP,ELC003,2069,362.6305
RE1,RESENEFFDP,ELC003,2070,343.3881
RE1,UPSREF001,OIL,2024,2141.65
