r,t,y,TotalTechnologyAnnualActivity
RE1,PWRSOL002,2032,56.113
RE1,PWRSOL002,2033,63.1271
RE1,PWRSOL002,2034,70.1413
RE1,PWRSOL002,2035,77.1554
RE1,PWRSOL002,2036,84.1695
RE1,PWRSOL002,2037,91.1837
RE1,PWRSOL002,2038,98.1978
RE1,PWRSOL002,2039,105.2119
RE1,PWRSOL002,2040,105.2119
RE1,PWRSOL002,2041,105.2119
RE1,PWRSOL002,2042,105.2119
RE1,PWRSOL002,2043,105.2119
RE1,PWRSOL002,2044,105.2119
RE1,PWRSOL002,2045,105.2119
RE1,PWRSOL002,2046,105.2119
RE1,PWRSOL002,2047,105.2119
RE1,PWRSOL002,2048,105.2119
RE1,PWRSOL002,2049,98.1978
RE1,PWRSOL002,2050,91.1837
RE1,PWRSOL002,2051,84.1695
RE1,PWRSOL002,2052,77.1554
RE1,PWRSOL002,2053,70.1413
RE1,PWRSOL002,2054,63.1271
RE1,PWRSOL002,2055,56.113
RE1,PWRSOL002,2056,49.0989
RE1,PWRSOL002,2057,42.0848
RE1,PWRSOL002,2058,35.0706
RE1,PWRSOL002,2059,28.0565
RE1,PWRSOL002,2060,21.0424
RE1,PWRSOL002,2061,14.0283
RE1,PWRSOL002,2062,7.0141
RE1,PWRHYD004,2025,0.5451
RE1,PWRHYD004,2026,0.5451
RE1,PWRHYD004,2027,0.5451
RE1,PWRHYD004,2028,0.5451
RE1,PWRHYD004,2029,0.5451
RE1,PWRHYD004,2030,0.5451
RE1,PWRHYD004,2031,0.5451
RE1,PWRHYD004,2032,0.5451
RE1,PWRHYD004,2033,0.5451
RE1,PWRHYD004,2034,0.5451
RE1,PWRHYD004,2035,0.5451
RE1,PWRHYD004,2036,0.5451
RE1,PWRHYD004,2037,0.5451
RE1,PWRHYD004,2038,0.5451
RE1,PWRHYD004,2039,0.5451
RE1,PWRHYD004,2040,0.5451
RE1,PWRHYD004,2041,0.5451
RE1,PWRHYD004,2042,0.5451
RE1,PWRHYD004,2043,0.5451
RE1,PWRHYD004,2044,0.5451
RE1,PWRHYD004,2045,0.5451
RE1,PWRHYD004,2046,0.5451
RE1,PWRHYD004,2047,0.5451
RE1,PWRHYD004,2048,0.5451
RE1,PWRHYD004,2049,0.5451
RE1,PWRHYD004,2050,0.5451
RE1,PWRHYD004,2051,0.5451
RE1,PWRHYD004,2052,0.5451
RE1,PWRHYD004,2053,0.5451
RE1,PWRHYD004,2054,0.5451
RE1,PWRHYD004,2055,0.5451
RE1,PWRHYD004,2056,0.5451
RE1,PWRHYD004,2057,0.5451
RE1,PWRHYD004,2058,0.5451
RE1,PWRHYD004,2059,0.5451
RE1,PWRHYD004,2060,0.5451
RE1,PWRHYD004,2061,0.5451
RE1,PWRHYD004,2062,0.5451
RE1,PWRHYD004,2063,0.5451
RE1,PWRHYD004,2064,0.5451
RE1,PWRHYD004,2065,-0.0
RE1,PWRHYD004,2066,-0.0
RE1,PWRHYD004,2067,-0.0
RE1,PWRHYD004,2068,-0.0
RE1,PWRHYD004,2069,-0.0
RE1,PWRHYD004,2070,-0.0
RE1,PWRTRNEXP,2015,7.6
RE1,PWRTRNEXP,2016,4.75
RE1,PWRTRNEXP,2017,3.8
RE1,PWRTRNEXP,2018,3.8
RE1,PWRTRNEXP,2019,3.8
RE1,PWRTRNEXP,2020,3.8
RE1,PWRTRNEXP,2021,3.8
RE1,PWRTRNEXP,2022,3.8
RE1,PWRTRNEXP,2023,3.8
RE1,PWRTRNEXP,2024,3.8
RE1,PWRTRNEXP,2025,3.8
RE1,PWRTRNEXP,2026,3.8
RE1,PWRTRNEXP,2027,3.8
RE1,PWRTRNEXP,2028,3.8
RE1,PWRTRNEXP,2029,3.8
RE1,PWRTRNEXP,2030,3.8
RE1,PWRTRNEXP,2031,3.8
RE1,PWRTRNEXP,2032,3.8
RE1,PWRTRNEXP,2033,3.8
RE1,PWRTRNEXP,2034,3.8
RE1,PWRTRNEXP,2035,3.8
RE1,PWRTRNEXP,2036,3.8
RE1,PWRTRNEXP,2037,3.8
RE1,PWRTRNEXP,2038,3.8
RE1,PWRTRNEXP,2039,3.8
RE1,PWRTRNEXP,2040,3.8
RE1,PWRTRNEXP,2041,3.8
RE1,PWRTRNEXP,2042,3.8
RE1,PWRTRNEXP,2043,3.8
RE1,PWRTRNEXP,2044,3.8
RE1,PWRTRNEXP,2045,3.8
RE1,PWRTRNEXP,2046,3.8
RE1,PWRTRNEXP,2047,3.8
RE1,PWRTRNEXP,2048,3.8
RE1,PWRTRNEXP,2049,3.8
RE1,PWRTRNEXP,2050,3.8
RE1,PWRTRNEXP,2051,3.8
RE1,PWRTRNEXP,2052,3.8
RE1,PWRTRNEXP,2053,3.8
RE1,PWRTRNEXP,2054,3.8
RE1,PWRTRNEXP,2055,3.8
RE1,PWRTRNEXP,2056,3.8
RE1,PWRTRNEXP,2057,3.8
RE1,PWRTRNEXP,2058,3.8
RE1,PWRTRNEXP,2059,3.8
RE1,PWRTRNEXP,2060,3.8
RE1,PWRTRNEXP,2061,3.8
RE1,PWRTRNEXP,2062,3.8
RE1,PWRTRNEXP,2063,3.8
RE1,PWRTRNEXP,2064,3.8
RE1,PWRTRNEXP,2065,3.8
RE1,PWRTRNEXP,2066,3.8
RE1,PWRTRNEXP,2067,3.8
RE1,PWRTRNEXP,2068,3.8
RE1,PWRTRNEXP,2069,3.8
RE1,PWRTRNEXP,2070,3.8
RE1,DEMTRAEVC,2025,38.6255
RE1,DEMTRAEVC,2026,146.4752
RE1,DEMTRAEVC,2027,219.1361
RE1,DEMTRAEVC,2028,291.4168
RE1,DEMTRAEVC,2029,363.3198
RE1,DEMTRAEVC,2030,434.8479
RE1,DEMTRAEVC,2031,505.9955
RE1,DEMTRAEVC,2032,540.7592
RE1,DEMTRAEVC,2033,575.1627
RE1,DEMTRAEVC,2034,609.2086
RE1,DEMTRAEVC,2035,642.8997
RE1,DEMTRAEVC,2036,676.2386
RE1,DEMTRAEVC,2037,709.2281
RE1,DEMTRAEVC,2038,741.8708
RE1,DEMTRAEVC,2039,774.1693
RE1,DEMTRAEVC,2040,806.1263
RE1,DEMTRAEVC,2041,837.7444
RE1,DEMTRAEVC,2042,869.0261
RE1,DEMTRAEVC,2043,899.9741
RE1,DEMTRAEVC,2044,930.5908
RE1,DEMTRAEVC,2045,960.8789
RE1,DEMTRAEVC,2046,990.8409
RE1,DEMTRAEVC,2047,1020.4792
RE1,DEMTRAEVC,2048,1049.7963
RE1,DEMTRAEVC,2049,1078.7948
RE1,DEMTRAEVC,2050,1107.4771
RE1,DEMTRAEVC,2051,1107.4771
RE1,DEMTRAEVC,2052,1107.4771
RE1,DEMTRAEVC,2053,1107.4771
RE1,DEMTRAEVC,2054,1107.4771
RE1,DEMTRAEVC,2055,1107.4771
RE1,DEMTRAEVC,2056,1107.4771
RE1,DEMTRAEVC,2057,1107.4771
RE1,DEMTRAEVC,2058,1107.4771
RE1,DEMTRAEVC,2059,1107.4771
RE1,DEMTRAEVC,2060,1107.4771
RE1,DEMTRAEVC,2061,1107.4771
RE1,DEMTRAEVC,2062,1107.4771
RE1,DEMTRAEVC,2063,1107.4771
RE1,DEMTRAEVC,2064,1107.4771
RE1,DEMTRAEVC,2065,1107.4771
RE1,DEMTRAEVC,2066,1107.4771
RE1,DEMTRAEVC,2067,1107.4771
RE1,DEMTRAEVC,2068,1107.4771
RE1,DEMTRAEVC,2069,1107.4771
RE1,DEMTRAEVC,2070,1107.4771
RE1,DEMTRAMCYELC,2026,62.712
RE1,DEMTRAMCYELC,2027,94.068
RE1,DEMTRAMCYELC,2028,125.424
RE1,DEMTRAMCYELC,2029,156.78
RE1,DEMTRAMCYELC,2030,188.136
RE1,DEMTRAMCYELC,2031,219.4842
RE1,DEMTRAMCYELC,2032,218.3868
RE1,DEMTRAMCYELC,2033,217.2948
RE1,DEMTRAMCYELC,2034,216.2084
RE1,DEMTRAMCYELC,2035,215.1273
RE1,DEMTRAMCYELC,2036,214.0517
RE1,DEMTRAMCYELC,2037,212.9814
RE1,DEMTRAMCYELC,2038,211.9165
RE1,DEMTRAMCYELC,2039,210.8569
RE1,DEMTRAMCYELC,2040,209.8026
RE1,DEMTRAMCYELC,2041,208.7536
RE1,DEMTRAMCYELC,2042,207.7099
RE1,DEMTRAMCYELC,2043,206.6713
RE1,DEMTRAMCYELC,2044,205.638
RE1,DEMTRAMCYELC,2045,204.6098
RE1,DEMTRAMCYELC,2046,203.5867
RE1,DEMTRAMCYELC,2047,202.5688
RE1,DEMTRAMCYELC,2048,201.5559
RE1,DEMTRAMCYELC,2049,200.5482
RE1,DEMTRAMCYELC,2050,199.5454
RE1,DEMTRAMCYELC,2051,199.5454
RE1,DEMTRAMCYELC,2052,199.5454
RE1,DEMTRAMCYELC,2053,199.5454
RE1,DEMTRAMCYELC,2054,199.5454
RE1,DEMTRAMCYELC,2055,199.5454
RE1,DEMTRAMCYELC,2056,199.5454
RE1,DEMTRAMCYELC,2057,199.5454
RE1,DEMTRAMCYELC,2058,199.5454
RE1,DEMTRAMCYELC,2059,199.5454
RE1,DEMTRAMCYELC,2060,199.5454
RE1,DEMTRAMCYELC,2061,199.5454
RE1,DEMTRAMCYELC,2062,199.5454
RE1,DEMTRAMCYELC,2063,199.5454
RE1,DEMTRAMCYELC,2064,199.5454
RE1,DEMTRAMCYELC,2065,199.5454
RE1,DEMTRAMCYELC,2066,199.5454
RE1,DEMTRAMCYELC,2067,199.5454
RE1,DEMTRAMCYELC,2068,199.5454
RE1,DEMTRAMCYELC,2069,199.5454
RE1,DEMTRAMCYELC,2070,199.5454
RE1,DEMTRACARELC,2025,18.7038
RE1,DEMTRACARELC,2026,37.2206
RE1,DEMTRACARELC,2027,55.5517
RE1,DEMTRACARELC,2028,73.6986
RE1,DEMTRACARELC,2029,91.6626
RE1,DEMTRACARELC,2030,109.4451
RE1,DEMTRACARELC,2031,127.0476
RE1,DEMTRACARELC,2032,144.4713
RE1,DEMTRACARELC,2033,161.7175
RE1,DEMTRACARELC,2034,178.7876
RE1,DEMTRACARELC,2035,195.6831
RE1,DEMTRACARELC,2036,212.4051
RE1,DEMTRACARELC,2037,228.955
RE1,DEMTRACARELC,2038,245.3341
RE1,DEMTRACARELC,2039,261.5437
RE1,DEMTRACARELC,2040,277.585
RE1,DEMTRACARELC,2041,293.4594
RE1,DEMTRACARELC,2042,309.1681
RE1,DEMTRACARELC,2043,324.7124
RE1,DEMTRACARELC,2044,340.0935
RE1,DEMTRACARELC,2045,355.3127
RE1,DEMTRACARELC,2046,370.3712
RE1,DEMTRACARELC,2047,385.2702
RE1,DEMTRACARELC,2048,400.011
RE1,DEMTRACARELC,2049,414.5947
RE1,DEMTRACARELC,2050,429.0226
RE1,DEMTRACARELC,2051,429.0226
RE1,DEMTRACARELC,2052,429.0226
RE1,DEMTRACARELC,2053,429.0226
RE1,DEMTRACARELC,2054,429.0226
RE1,DEMTRACARELC,2055,429.0226
RE1,DEMTRACARELC,2056,429.0226
RE1,DEMTRACARELC,2057,429.0226
RE1,DEMTRACARELC,2058,429.0226
RE1,DEMTRACARELC,2059,429.0226
RE1,DEMTRACARELC,2060,429.0226
RE1,DEMTRACARELC,2061,429.0226
RE1,DEMTRACARELC,2062,429.0226
RE1,DEMTRACARELC,2063,429.0226
RE1,DEMTRACARELC,2064,429.0226
RE1,DEMTRACARELC,2065,429.0226
RE1,DEMTRACARELC,2066,429.0226
RE1,DEMTRACARELC,2067,429.0226
RE1,DEMTRACARELC,2068,429.0226
RE1,DEMTRACARELC,2069,429.0226
RE1,DEMTRACARELC,2070,429.0226
RE1,DEMTRABUSELC,2025,16.0939
RE1,DEMTRABUSELC,2026,32.027
RE1,DEMTRABUSELC,2027,47.8003
RE1,DEMTRABUSELC,2028,63.4151
RE1,DEMTRABUSELC,2029,78.8725
RE1,DEMTRABUSELC,2030,94.1737
RE1,DEMTRABUSELC,2031,109.32
RE1,DEMTRABUSELC,2032,124.3125
RE1,DEMTRABUSELC,2033,139.1523
RE1,DEMTRABUSELC,2034,153.8406
RE1,DEMTRABUSELC,2035,168.3785
RE1,DEMTRABUSELC,2036,182.7672
RE1,DEMTRABUSELC,2037,197.0078
RE1,DEMTRABUSELC,2038,211.1015
RE1,DEMTRABUSELC,2039,225.0492
RE1,DEMTRABUSELC,2040,238.8522
RE1,DEMTRABUSELC,2041,252.5116
RE1,DEMTRABUSELC,2042,266.0284
RE1,DEMTRABUSELC,2043,279.4037
RE1,DEMTRABUSELC,2044,292.6386
RE1,DEMTRABUSELC,2045,305.7342
RE1,DEMTRABUSELC,2046,318.6915
RE1,DEMTRABUSELC,2047,331.5116
RE1,DEMTRABUSELC,2048,344.1955
RE1,DEMTRABUSELC,2049,356.7443
RE1,DEMTRABUSELC,2050,369.159
RE1,DEMTRABUSELC,2051,369.159
RE1,DEMTRABUSELC,2052,369.159
RE1,DEMTRABUSELC,2053,369.159
RE1,DEMTRABUSELC,2054,369.159
RE1,DEMTRABUSELC,2055,369.159
RE1,DEMTRABUSELC,2056,369.159
RE1,DEMTRABUSELC,2057,369.159
RE1,DEMTRABUSELC,2058,369.159
RE1,DEMTRABUSELC,2059,369.159
RE1,DEMTRABUSELC,2060,369.159
RE1,DEMTRABUSELC,2061,369.159
RE1,DEMTRABUSELC,2062,369.159
RE1,DEMTRABUSELC,2063,369.159
RE1,DEMTRABUSELC,2064,369.159
RE1,DEMTRABUSELC,2065,369.159
RE1,DEMTRABUSELC,2066,369.159
RE1,DEMTRABUSELC,2067,369.159
RE1,DEMTRABUSELC,2068,369.159
RE1,DEMTRABUSELC,2069,369.159
RE1,DEMTRABUSELC,2070,369.159
RE1,DEMTRAMCYGSL,2015,208.3208
RE1,DEMTRAMCYGSL,2016,208.3208
RE1,DEMTRAMCYGSL,2017,208.3208
RE1,DEMTRAMCYGSL,2018,208.3208
RE1,DEMTRAMCYGSL,2019,208.3208
RE1,DEMTRAMCYGSL,2020,208.3208
RE1,DEMTRAMCYGSL,2021,208.3208
RE1,DEMTRAMCYGSL,2022,214.6546
RE1,DEMTRAMCYGSL,2023,220.9883
RE1,DEMTRAMCYGSL,2024,227.3221
RE1,DEMTRAMCYGSL,2025,226.1855
RE1,DEMTRAMCYGSL,2026,162.3426
RE1,DEMTRAMCYGSL,2027,129.8613
RE1,DEMTRAMCYGSL,2028,97.3856
RE1,DEMTRAMCYGSL,2029,64.9156
RE1,DEMTRAMCYGSL,2030,32.4511
RE1,DEMTRAMCYGSL,2049,-0.0
RE1,DEMTRAMCYGSL,2056,-0.0
RE1,DEMTRAMCYGSL,2058,-0.0
RE1,DEMTRAMCYGSL,2060,-0.0
RE1,DEMTRAMCYGSL,2061,-0.0
RE1,DEMTRAMCYGSL,2062,-0.0
RE1,DEMTRAMCYGSL,2063,-0.0
RE1,DEMTRAMCYGSL,2064,-0.0
RE1,DEMTRAMCYGSL,2065,-0.0
RE1,DEMTRAMCYGSL,2066,0.0
RE1,DEMTRAMCYGSL,2067,-0.0
RE1,DEMTRAMCYGSL,2068,-0.0
RE1,DEMTRAMCYGSL,2069,-0.0
RE1,DEMTRACARGSL,2015,447.8897
RE1,DEMTRACARGSL,2016,447.8897
RE1,DEMTRACARGSL,2017,447.8897
RE1,DEMTRACARGSL,2018,447.8897
RE1,DEMTRACARGSL,2019,447.8897
RE1,DEMTRACARGSL,2020,447.8897
RE1,DEMTRACARGSL,2021,447.8897
RE1,DEMTRACARGSL,2022,461.5073
RE1,DEMTRACARGSL,2023,475.1249
RE1,DEMTRACARGSL,2024,488.7425
RE1,DEMTRACARGSL,2025,467.595
RE1,DEMTRACARGSL,2026,446.6467
RE1,DEMTRACARGSL,2027,425.8963
RE1,DEMTRACARGSL,2028,405.3421
RE1,DEMTRACARGSL,2029,384.9829
RE1,DEMTRACARGSL,2030,364.8172
RE1,DEMTRACARGSL,2031,344.8434
RE1,DEMTRACARGSL,2032,325.0603
RE1,DEMTRACARGSL,2033,305.4664
RE1,DEMTRACARGSL,2034,286.0603
RE1,DEMTRACARGSL,2035,266.8406
RE1,DEMTRACARGSL,2036,247.806
RE1,DEMTRACARGSL,2037,228.955
RE1,DEMTRACARGSL,2038,210.2864
RE1,DEMTRACARGSL,2039,191.7987
RE1,DEMTRACARGSL,2040,173.4906
RE1,DEMTRACARGSL,2041,155.3609
RE1,DEMTRACARGSL,2042,137.4081
RE1,DEMTRACARGSL,2043,119.6309
RE1,DEMTRACARGSL,2044,102.0281
RE1,DEMTRACARGSL,2045,84.5983
RE1,DEMTRACARGSL,2046,67.3402
RE1,DEMTRACARGSL,2047,50.2526
RE1,DEMTRACARGSL,2048,33.3343
RE1,DEMTRACARGSL,2049,16.5838
RE1,DEMTRACARGSL,2052,-0.0
RE1,DEMTRACARGSL,2056,-0.0
RE1,DEMTRACARGSL,2059,-0.0
RE1,DEMTRACARGSL,2060,-0.0
RE1,DEMTRACARGSL,2061,-0.0
RE1,DEMTRACARGSL,2062,-0.0
RE1,DEMTRACARGSL,2063,-0.0
RE1,DEMTRACARGSL,2064,-0.0
RE1,DEMTRACARGSL,2065,-0.0
RE1,DEMTRACARGSL,2066,-0.0
RE1,DEMTRACARGSL,2067,0.0
RE1,DEMTRACARGSL,2068,-0.0
RE1,DEMTRABUSGSL,2015,385.3935
RE1,DEMTRABUSGSL,2016,385.3935
RE1,DEMTRABUSGSL,2017,385.3935
RE1,DEMTRABUSGSL,2018,385.3935
RE1,DEMTRABUSGSL,2019,385.3935
RE1,DEMTRABUSGSL,2020,385.3935
RE1,DEMTRABUSGSL,2021,385.3935
RE1,DEMTRABUSGSL,2022,397.111
RE1,DEMTRABUSGSL,2023,408.8284
RE1,DEMTRABUSGSL,2024,420.5459
RE1,DEMTRABUSGSL,2025,402.3492
RE1,DEMTRABUSGSL,2026,384.3239
RE1,DEMTRABUSGSL,2027,366.4689
RE1,DEMTRABUSGSL,2028,348.7828
RE1,DEMTRABUSGSL,2029,331.2643
RE1,DEMTRABUSGSL,2030,313.9125
RE1,DEMTRABUSGSL,2031,296.7257
RE1,DEMTRABUSGSL,2032,279.703
RE1,DEMTRABUSGSL,2033,262.8432
RE1,DEMTRABUSGSL,2034,246.1449
RE1,DEMTRABUSGSL,2035,229.607
RE1,DEMTRABUSGSL,2036,213.2284
RE1,DEMTRABUSGSL,2037,197.0078
RE1,DEMTRABUSGSL,2038,180.9441
RE1,DEMTRABUSGSL,2039,165.0361
RE1,DEMTRABUSGSL,2040,149.2826
RE1,DEMTRABUSGSL,2041,133.6826
RE1,DEMTRABUSGSL,2042,118.2348
RE1,DEMTRABUSGSL,2043,102.9382
RE1,DEMTRABUSGSL,2044,87.7916
RE1,DEMTRABUSGSL,2045,72.7939
RE1,DEMTRABUSGSL,2046,57.9439
RE1,DEMTRABUSGSL,2047,43.2406
RE1,DEMTRABUSGSL,2048,28.683
RE1,DEMTRABUSGSL,2049,14.2698
RE1,DEMTRABUSGSL,2066,0.0
RE1,DEMINDELC,2015,358.4325
RE1,DEMINDELC,2016,384.5179
RE1,DEMINDELC,2017,384.5179
RE1,DEMINDELC,2018,384.5179
RE1,DEMINDELC,2019,384.5179
RE1,DEMINDELC,2020,384.5179
RE1,DEMINDELC,2021,384.5179
RE1,DEMINDELC,2022,436.9984
RE1,DEMINDELC,2023,449.4768
RE1,DEMINDELC,2024,448.528
RE1,DEMINDELC,2025,474.2879
RE1,DEMINDELC,2026,487.7719
RE1,DEMINDELC,2027,501.2559
RE1,DEMINDELC,2028,514.7399
RE1,DEMINDELC,2029,528.2239
RE1,DEMINDELC,2030,541.708
RE1,DEMINDELC,2031,557.12
RE1,DEMINDELC,2032,572.5321
RE1,DEMINDELC,2033,587.9442
RE1,DEMINDELC,2034,603.3563
RE1,DEMINDELC,2035,618.7684
RE1,DEMINDELC,2036,631.1762
RE1,DEMINDELC,2037,643.584
RE1,DEMINDELC,2038,655.9917
RE1,DEMINDELC,2039,668.3995
RE1,DEMINDELC,2040,680.6615
RE1,DEMINDELC,2041,692.8117
RE1,DEMINDELC,2042,704.9618
RE1,DEMINDELC,2043,717.112
RE1,DEMINDELC,2044,729.2621
RE1,DEMINDELC,2045,741.4123
RE1,DEMINDELC,2046,749.8725
RE1,DEMINDELC,2047,758.3328
RE1,DEMINDELC,2048,766.793
RE1,DEMINDELC,2049,775.2532
RE1,DEMINDELC,2050,783.8593
RE1,DEMINDELC,2051,792.6047
RE1,DEMINDELC,2052,801.4477
RE1,DEMINDELC,2053,810.3894
RE1,DEMINDELC,2054,819.4308
RE1,DEMINDELC,2055,828.7188
RE1,DEMINDELC,2056,757.394
RE1,DEMINDELC,2057,650.313
RE1,DEMINDELC,2058,562.6614
RE1,DEMINDELC,2059,473.7677
RE1,DEMINDELC,2060,381.7875
RE1,DEMINDELC,2061,391.5589
RE1,DEMINDELC,2062,401.4394
RE1,DEMINDELC,2063,205.6686
RE1,DEMINDELC,2064,79.0736
RE1,DEMINDELC,2065,29.7814
RE1,DEMINDELC,2066,30.1136
RE1,DEMINDELC,2067,30.4495
RE1,DEMINDELC,2068,30.7892
RE1,DEMINDELC,2069,30.4908
RE1,DEMINDELC,2070,130.8907
RE1,INDENEFFGD,2025,0.1258
RE1,INDENEFFGD,2026,0.1258
RE1,INDENEFFGD,2027,0.1258
RE1,INDENEFFGD,2028,0.1258
RE1,INDENEFFGD,2029,0.1258
RE1,INDENEFFGD,2030,0.1258
RE1,INDENEFFGD,2031,0.1258
RE1,INDENEFFGD,2032,0.1258
RE1,INDENEFFGD,2033,0.1258
RE1,INDENEFFGD,2034,0.1258
RE1,INDENEFFGD,2035,0.1258
RE1,INDENEFFGD,2036,0.1258
RE1,INDENEFFGD,2037,0.1258
RE1,INDENEFFGD,2038,0.1258
RE1,INDENEFFGD,2039,0.1258
RE1,INDENEFFGD,2040,0.2516
RE1,INDENEFFGD,2041,0.2516
RE1,INDENEFFGD,2042,0.2516
RE1,INDENEFFGD,2043,0.2516
RE1,INDENEFFGD,2044,0.2516
RE1,INDENEFFGD,2045,0.2516
RE1,INDENEFFGD,2046,0.2516
RE1,INDENEFFGD,2047,0.2516
RE1,INDENEFFGD,2048,0.2516
RE1,INDENEFFGD,2049,0.2516
RE1,INDENEFFGD,2050,0.1258
RE1,INDENEFFGD,2051,0.1258
RE1,INDENEFFGD,2052,0.1258
RE1,INDENEFFGD,2053,0.1258
RE1,INDENEFFGD,2054,0.1258
RE1,INDENEFFDP,2025,0.0009
RE1,INDENEFFDP,2026,0.0009
RE1,INDENEFFDP,2027,0.0009
RE1,INDENEFFDP,2028,0.0009
RE1,INDENEFFDP,2029,0.0009
RE1,INDENEFFDP,2030,0.0009
RE1,INDENEFFDP,2031,0.0009
RE1,INDENEFFDP,2032,0.0009
RE1,INDENEFFDP,2033,0.0009
RE1,INDENEFFDP,2034,0.0009
RE1,INDENEFFDP,2035,0.0009
RE1,INDENEFFDP,2036,0.0009
RE1,INDENEFFDP,2037,0.0009
RE1,INDENEFFDP,2038,0.0009
RE1,INDENEFFDP,2039,0.0009
RE1,INDENEFFDP,2040,0.0018
RE1,INDENEFFDP,2041,0.0018
RE1,INDENEFFDP,2042,0.0018
RE1,INDENEFFDP,2043,0.0018
RE1,INDENEFFDP,2044,0.0018
RE1,INDENEFFDP,2045,0.0018
RE1,INDENEFFDP,2046,0.0018
RE1,INDENEFFDP,2047,0.0018
RE1,INDENEFFDP,2048,0.0017
RE1,INDENEFFDP,2049,0.0017
RE1,INDENEFFDP,2050,0.0009
RE1,INDENEFFDP,2051,0.0009
RE1,INDENEFFDP,2052,0.0009
RE1,INDENEFFDP,2053,0.0009
RE1,INDENEFFDP,2054,0.0009
RE1,INDENEFFDP,2056,61.9762
RE1,INDENEFFDP,2057,151.5365
RE1,INDENEFFDP,2058,226.2312
RE1,INDENEFFDP,2059,301.9626
RE1,INDENEFFDP,2060,380.1502
RE1,INDENEFFDP,2061,380.1502
RE1,INDENEFFDP,2062,380.1502
RE1,INDENEFFDP,2063,538.4282
RE1,INDENEFFDP,2064,643.5798
RE1,INDENEFFDP,2065,689.3545
RE1,INDENEFFDP,2066,697.0441
RE1,INDENEFFDP,2067,704.8195
RE1,INDENEFFDP,2068,712.6817
RE1,INDENEFFDP,2069,721.1252
RE1,INDENEFFDP,2070,652.2002
RE1,DEMINDHEEH,2050,0.0
RE1,DEMINDHEEH,2051,0.0
RE1,DEMINDHEEH,2052,0.0
RE1,DEMINDHEEH,2053,0.0
RE1,DEMINDHEEH,2054,0.0
RE1,DEMINDHEEH,2056,-0.0
RE1,DEMINDHEEH,2057,-0.0
RE1,DEMINDHEEH,2058,-0.0
RE1,DEMINDHEEH,2060,-0.0
RE1,DEMINDHEEH,2061,-0.0
RE1,DEMINDHEEH,2062,-0.0
RE1,DEMINDHEEH,2063,-0.0
RE1,DEMINDHEEH,2065,-0.0
RE1,DEMINDHEEH,2067,-0.0
RE1,DEMINDHEEH,2070,28.3253
RE1,DEMINDHEEL,2049,-0.0
RE1,DEMINDHEEL,2053,-0.0
RE1,DEMINDHEEL,2054,-0.0
RE1,DEMINDHEEL,2059,-0.0
RE1,DEMINDHEEL,2060,-0.0
RE1,DEMINDHEEL,2062,-0.0
RE1,DEMINDHENGS,2053,0.0
RE1,DEMINDHENGS,2056,-0.0
RE1,DEMINDHENGS,2062,-0.0
RE1,DEMINDHENGS,2063,-0.0
RE1,DEMINDHENGS,2066,-0.0
RE1,DEMINDHENGS,2068,-0.0
RE1,DEMINDHEOIL,2050,0.0
RE1,DEMINDHEOIL,2051,0.0
RE1,DEMINDHEOIL,2052,0.0
RE1,DEMINDHEOIL,2053,0.0
RE1,DEMINDHEOIL,2054,-0.0
RE1,DEMINDHEOIL,2055,-0.0
RE1,DEMINDHEOIL,2056,-0.0
RE1,DEMINDHEOIL,2059,-0.0
RE1,DEMINDHEOIL,2061,0.0
RE1,DEMINDHEOIL,2063,-0.0
RE1,DEMINDHEOIL,2064,-0.0
RE1,DEMINDHEOIL,2066,-0.0
RE1,DEMINDHEOIL,2067,-0.0
RE1,DEMINDHEOIL,2068,-0.0
RE1,DEMINDHEOIL,2070,0.0
RE1,DEMINDHEBIO,2015,384.4332
RE1,DEMINDHEBIO,2016,384.4332
RE1,DEMINDHEBIO,2017,384.4332
RE1,DEMINDHEBIO,2018,384.4332
RE1,DEMINDHEBIO,2019,384.4332
RE1,DEMINDHEBIO,2020,384.4332
RE1,DEMINDHEBIO,2021,384.4332
RE1,DEMINDHEBIO,2022,393.875
RE1,DEMINDHEBIO,2023,403.3168
RE1,DEMINDHEBIO,2024,412.7585
RE1,DEMINDHEBIO,2025,422.2003
RE1,DEMINDHEBIO,2026,431.642
RE1,DEMINDHEBIO,2027,441.0838
RE1,DEMINDHEBIO,2028,450.5256
RE1,DEMINDHEBIO,2029,459.9673
RE1,DEMINDHEBIO,2030,469.4091
RE1,DEMINDHEBIO,2031,478.8508
RE1,DEMINDHEBIO,2032,488.2926
RE1,DEMINDHEBIO,2033,497.7344
RE1,DEMINDHEBIO,2034,507.1761
RE1,DEMINDHEBIO,2035,516.6179
RE1,DEMINDHEBIO,2036,526.0596
RE1,DEMINDHEBIO,2037,535.5014
RE1,DEMINDHEBIO,2038,544.9432
RE1,DEMINDHEBIO,2039,554.3849
RE1,DEMINDHEBIO,2040,563.8267
RE1,DEMINDHEBIO,2041,573.2684
RE1,DEMINDHEBIO,2042,582.7102
RE1,DEMINDHEBIO,2043,592.152
RE1,DEMINDHEBIO,2044,601.5937
RE1,DEMINDHEBIO,2045,611.0355
RE1,DEMINDHEBIO,2046,620.4772
RE1,DEMINDHEBIO,2047,629.919
RE1,DEMINDHEBIO,2048,639.3608
RE1,DEMINDHEBIO,2049,648.8025
RE1,DEMINDHEBIO,2050,658.2443
