r,t,f,y,UseByTechnologyAnnual
RE1,PWRHYD001,HYD,2031,28.3385
RE1,PWRHYD001,HYD,2032,28.3385
RE1,PWRHYD001,HYD,2033,28.3385
RE1,PWRHYD001,HYD,2034,28.3385
RE1,PWRHYD001,HYD,2035,28.3385
RE1,PWRHYD001,HYD,2036,28.3385
RE1,PWRHYD001,HYD,2037,28.3385
RE1,PWRHYD001,HYD,2038,28.3385
RE1,PWRHYD001,HYD,2039,28.3385
RE1,PWRHYD001,HYD,2040,28.3385
RE1,PWRHYD001,HYD,2041,28.3385
RE1,PWRHYD001,HYD,2042,28.3385
RE1,PWRHYD001,HYD,2043,28.3385
RE1,PWRHYD001,HYD,2044,28.3385
RE1,PWRHYD001,HYD,2045,28.3385
RE1,PWRHYD001,HYD,2046,28.3385
RE1,PWRHYD001,HYD,2047,28.3385
RE1,PWRHYD001,HYD,2048,28.3385
RE1,PWRHYD001,HYD,2049,28.3385
RE1,PWRHYD001,HYD,2050,28.3385
RE1,PWRHYD002,HYD,2015,1.1526
RE1,PWRHYD002,HYD,2016,1.1526
RE1,PWRHYD002,HYD,2017,1.1526
RE1,PWRHYD002,HYD,2018,1.1526
RE1,PWRHYD002,HYD,2019,1.1526
RE1,PWRHYD002,HYD,2020,1.1526
RE1,PWRHYD002,HYD,2021,1.1526
RE1,PWRHYD002,HYD,2022,1.1526
RE1,PWRHYD002,HYD,2023,1.1526
RE1,PWRHYD002,HYD,2024,1.1526
RE1,PWRHYD002,HYD,2025,1.1526
RE1,PWRHYD002,HYD,2026,1.1526
RE1,PWRHYD002,HYD,2027,1.1526
RE1,PWRHYD002,HYD,2028,1.1526
RE1,PWRHYD002,HYD,2029,1.1526
RE1,PWRHYD002,HYD,2030,1.1526
RE1,PWRHYD002,HYD,2031,1.1526
RE1,PWRHYD002,HYD,2032,1.1526
RE1,PWRHYD002,HYD,2033,1.1526
RE1,PWRHYD002,HYD,2034,1.1526
RE1,PWRHYD002,HYD,2035,1.1526
RE1,PWRHYD002,HYD,2036,1.1526
RE1,PWRHYD002,HYD,2037,1.1526
RE1,PWRHYD002,HYD,2038,1.1526
RE1,PWRHYD002,HYD,2039,1.1526
RE1,PWRHYD002,HYD,2040,1.1526
RE1,PWRHYD002,HYD,2041,1.1526
RE1,PWRHYD002,HYD,2042,1.1526
RE1,PWRHYD002,HYD,2043,1.1526
RE1,PWRHYD002,HYD,2044,1.1526
RE1,PWRHYD002,HYD,2045,1.1526
RE1,PWRHYD002,HYD,2046,1.1526
RE1,PWRHYD002,HYD,2047,1.1526
RE1,PWRHYD002,HYD,2048,1.1526
RE1,PWRHYD002,HYD,2049,1.1526
RE1,PWRHYD002,HYD,2050,1.1526
RE1,PWRNGS001,NGS,2015,794.6633
RE1,PWRNGS001,NGS,2016,796.9506
RE1,PWRNGS001,NGS,2017,806.5936
RE1,PWRNGS001,NGS,2018,839.6295
RE1,PWRNGS001,NGS,2019,846.9226
RE1,PWRNGS001,NGS,2024,335.9972
RE1,PWRNGS001,NGS,2025,295.0874
RE1,PWRNGS001,NGS,2026,312.6484
RE1,PWRNGS001,NGS,2027,302.0528
RE1,PWRNGS001,NGS,2028,291.0028
RE1,PWRNGS001,NGS,2029,184.2105
RE1,PWRNGS001,NGS,2030,90.0638
RE1,PWRNGS001,NGS,2031,108.6018
RE1,PWRNGS001,NGS,2032,108.6018
RE1,PWRNGS001,NGS,2033,97.8587
RE1,PWRNGS001,NGS,2038,7.5565
RE1,PWRNGS001,NGS,2039,22.1865
RE1,PWRNGS001,NGS,2040,41.431
RE1,PWRNGS001,NGS,2041,41.6199
RE1,PWRNGS001,NGS,2042,41.6199
RE1,PWRNGS001,NGS,2043,41.6199
RE1,PWRNGS001,NGS,2044,20.8099
RE1,PWRNUC,URN,2070,0.0
RE1,PWRSOL001,SOL,2015,8.5041
RE1,PWRSOL001,SOL,2016,14.7357
RE1,PWRSOL001,SOL,2017,16.2447
RE1,PWRSOL001,SOL,2018,17.8379
RE1,PWRSOL001,SOL,2019,17.9642
RE1,PWRSOL001,SOL,2020,17.9642
RE1,PWRSOL001,SOL,2021,18.4271
RE1,PWRSOL001,SOL,2022,18.4271
RE1,PWRSOL001,SOL,2023,18.4271
RE1,PWRSOL001,SOL,2024,31.3904
RE1,PWRSOL001,SOL,2025,141.0231
RE1,PWRSOL001,SOL,2026,141.0231
RE1,PWRSOL001,SOL,2027,141.0231
RE1,PWRSOL001,SOL,2028,141.0231
RE1,PWRSOL001,SOL,2029,141.0231
RE1,PWRSOL001,SOL,2030,141.0231
RE1,PWRSOL001,SOL,2031,141.0231
RE1,PWRSOL001,SOL,2032,141.0231
RE1,PWRSOL001,SOL,2033,141.0231
RE1,PWRSOL001,SOL,2034,141.0231
RE1,PWRSOL001,SOL,2035,132.519
RE1,PWRSOL001,SOL,2036,126.2874
RE1,PWRSOL001,SOL,2037,124.7784
RE1,PWRSOL001,SOL,2038,123.1852
RE1,PWRSOL001,SOL,2039,123.0589
RE1,PWRSOL001,SOL,2040,123.0589
RE1,PWRSOL001,SOL,2041,122.596
RE1,PWRSOL001,SOL,2042,122.596
RE1,PWRSOL001,SOL,2043,122.596
RE1,PWRSOL001,SOL,2044,122.596
RE1,PWRSOL001,SOL,2045,122.596
RE1,PWRSOL001,SOL,2046,122.596
RE1,PWRSOL001,SOL,2047,122.596
RE1,PWRSOL001,SOL,2048,122.596
RE1,PWRSOL001,SOL,2049,122.596
RE1,PWRSOL001,SOL,2050,122.596
RE1,PWRSOL001,SOL,2051,122.596
RE1,PWRSOL001,SOL,2052,122.596
RE1,PWRSOL001,SOL,2053,122.596
RE1,PWRSOL001,SOL,2054,109.6328
RE1,PWRSOL002,SOL,2029,0.0
RE1,PWRTRN,ELC001,2015,711.6784
RE1,PWRTRN,ELC001,2016,751.7444
RE1,PWRTRN,ELC001,2017,786.4668
RE1,PWRTRN,ELC001,2018,821.3276
RE1,PWRTRN,ELC001,2019,855.5038
RE1,PWRTRN,ELC001,2020,889.6576
RE1,PWRTRN,ELC001,2021,915.6962
RE1,PWRTRN,ELC001,2022,941.7178
RE1,PWRTRN,ELC001,2023,967.7223
RE1,PWRTRN,ELC001,2024,1287.1925
RE1,PWRTRN,ELC001,2025,1317.7824
RE1,PWRTRN,ELC001,2026,1347.3019
RE1,PWRTRN,ELC001,2027,1378.6142
RE1,PWRTRN,ELC001,2028,1411.873
RE1,PWRTRN,ELC001,2029,1443.1831
RE1,PWRTRN,ELC001,2030,1474.4671
RE1,PWRTRN,ELC001,2031,1507.5511
RE1,PWRTRN,ELC001,2032,1540.6043
RE1,PWRTRN,ELC001,2033,1573.6273
RE1,PWRTRN,ELC001,2034,1613.3263
RE1,PWRTRN,ELC001,2035,1646.4593
RE1,PWRTRN,ELC001,2036,1673.7573
RE1,PWRTRN,ELC001,2037,1701.0331
RE1,PWRTRN,ELC001,2038,1728.2869
RE1,PWRTRN,ELC001,2039,1755.5189
RE1,PWRTRN,ELC001,2040,1789.8823
RE1,PWRTRN,ELC001,2041,1809.2489
RE1,PWRTRN,ELC001,2042,1835.7485
RE1,PWRTRN,ELC001,2043,1862.228
RE1,PWRTRN,ELC001,2044,1888.6876
RE1,PWRTRN,ELC001,2045,1915.1274
RE1,PWRTRN,ELC001,2046,1933.8728
RE1,PWRTRN,ELC001,2047,1952.6049
RE1,PWRTRN,ELC001,2048,1971.3236
RE1,PWRTRN,ELC001,2049,1990.0291
RE1,PWRTRN,ELC001,2050,3981.2878
RE1,PWRTRN,ELC001,2051,4024.9794
RE1,PWRTRN,ELC001,2052,4060.3254
RE1,PWRTRN,ELC001,2053,4095.9951
RE1,PWRTRN,ELC001,2054,4131.9915
RE1,PWRTRN,ELC001,2055,4168.3177
RE1,PWRTRN,ELC001,2056,4204.9769
RE1,PWRTRN,ELC001,2057,4241.9722
RE1,PWRTRN,ELC001,2058,4279.3068
RE1,PWRTRN,ELC001,2059,4330.3873
RE1,PWRTRN,ELC001,2060,4341.9908
RE1,PWRTRN,ELC001,2061,4393.3792
RE1,PWRTRN,ELC001,2062,4432.1037
RE1,PWRTRN,ELC001,2063,4471.184
RE1,PWRTRN,ELC001,2064,4510.6235
RE1,PWRTRN,ELC001,2065,4550.4256
RE1,PWRTRN,ELC001,2066,4590.5937
RE1,PWRTRN,ELC001,2067,4631.1314
RE1,PWRTRN,ELC001,2068,4672.0421
RE1,PWRTRN,ELC001,2069,4713.3295
RE1,PWRTRN,ELC001,2070,4910.6177
RE1,PWRTRNEXP,ELC001,2015,7.6
RE1,PWRTRNEXP,ELC001,2016,4.75
RE1,PWRTRNEXP,ELC001,2017,3.8
RE1,PWRTRNEXP,ELC001,2018,3.8
RE1,PWRTRNEXP,ELC001,2019,3.8
RE1,PWRTRNEXP,ELC001,2020,3.8
RE1,PWRTRNEXP,ELC001,2021,3.8
RE1,PWRTRNEXP,ELC001,2022,3.8
RE1,PWRTRNEXP,ELC001,2023,3.8
RE1,PWRTRNEXP,ELC001,2024,3.8
RE1,PWRTRNEXP,ELC001,2025,3.8
RE1,PWRTRNEXP,ELC001,2026,3.8
RE1,PWRTRNEXP,ELC001,2027,3.8
RE1,PWRTRNEXP,ELC001,2028,3.8
RE1,PWRTRNEXP,ELC001,2029,3.8
RE1,PWRTRNEXP,ELC001,2030,3.8
RE1,PWRTRNEXP,ELC001,2031,3.8
RE1,PWRTRNEXP,ELC001,2032,3.8
RE1,PWRTRNEXP,ELC001,2033,3.8
RE1,PWRTRNEXP,ELC001,2034,3.8
RE1,PWRTRNEXP,ELC001,2035,3.8
RE1,PWRTRNEXP,ELC001,2036,3.8
RE1,PWRTRNEXP,ELC001,2037,3.8
RE1,PWRTRNEXP,ELC001,2038,3.8
RE1,PWRTRNEXP,ELC001,2039,3.8
RE1,PWRTRNEXP,ELC001,2040,3.8
RE1,PWRTRNEXP,ELC001,2041,3.8
RE1,PWRTRNEXP,ELC001,2042,3.8
RE1,PWRTRNEXP,ELC001,2043,3.8
RE1,PWRTRNEXP,ELC001,2044,3.8
RE1,PWRTRNEXP,ELC001,2045,3.8
RE1,PWRTRNEXP,ELC001,2046,3.8
RE1,PWRTRNEXP,ELC001,2047,3.8
RE1,PWRTRNEXP,ELC001,2048,3.8
RE1,PWRTRNEXP,ELC001,2049,3.8
RE1,PWRTRNEXP,ELC001,2050,3.8
RE1,PWRTRNEXP,ELC001,2051,3.8
RE1,PWRTRNEXP,ELC001,2052,3.8
RE1,PWRTRNEXP,ELC001,2053,3.8
RE1,PWRTRNEXP,ELC001,2054,3.8
RE1,PWRTRNEXP,ELC001,2055,3.8
RE1,PWRTRNEXP,ELC001,2056,3.8
RE1,PWRTRNEXP,ELC001,2057,3.8
RE1,PWRTRNEXP,ELC001,2058,3.8
RE1,PWRTRNEXP,ELC001,2059,3.8
RE1,PWRTRNEXP,ELC001,2060,3.8
RE1,PWRTRNEXP,ELC001,2061,3.8
RE1,PWRTRNEXP,ELC001,2062,3.8
RE1,PWRTRNEXP,ELC001,2063,3.8
RE1,PWRTRNEXP,ELC001,2064,3.8
RE1,PWRTRNEXP,ELC001,2065,3.8
RE1,PWRTRNEXP,ELC001,2066,3.8
RE1,PWRTRNEXP,ELC001,2067,3.8
RE1,PWRTRNEXP,ELC001,2068,3.8
RE1,PWRTRNEXP,ELC001,2069,3.8
RE1,PWRTRNEXP,ELC001,2070,3.8
RE1,PWRWND001,WND,2015,1.1747
RE1,PWRWND001,WND,2016,2.545
RE1,PWRWND001,WND,2017,3.1524
RE1,PWRWND001,WND,2018,5.5368
RE1,PWRWND001,WND,2019,7.5648
RE1,PWRWND001,WND,2020,7.5648
RE1,PWRWND001,WND,2021,7.7555
RE1,PWRWND001,WND,2022,7.7555
RE1,PWRWND001,WND,2023,7.7555
RE1,PWRWND001,WND,2024,7.7555
RE1,PWRWND001,WND,2025,7.7555
RE1,PWRWND001,WND,2026,7.7555
RE1,PWRWND001,WND,2027,7.7555
RE1,PWRWND001,WND,2028,7.7555
RE1,PWRWND001,WND,2029,7.7555
RE1,PWRWND001,WND,2030,7.7555
RE1,PWRWND001,WND,2031,7.7555
RE1,PWRWND001,WND,2032,7.7555
RE1,PWRWND001,WND,2033,7.7555
RE1,PWRWND001,WND,2034,7.7555
RE1,PWRWND001,WND,2035,7.7555
RE1,PWRWND001,WND,2036,6.3851
RE1,PWRWND001,WND,2037,6.3851
RE1,PWRWND001,WND,2038,6.3851
RE1,PWRWND001,WND,2039,6.3851
RE1,PWRWND001,WND,2040,6.3851
RE1,PWRWND001,WND,2041,6.3851
RE1,PWRWND001,WND,2042,6.3851
RE1,PWRWND001,WND,2043,6.3851
RE1,PWRWND001,WND,2044,6.3851
RE1,PWRWND001,WND,2045,6.3851
RE1,PWRWND001,WND,2046,6.3851
RE1,PWRWND001,WND,2047,2.545
RE1,PWRWND001,WND,2048,2.0079
RE1,PWRWND001,WND,2049,2.0079
RE1,PWRWND001,WND,2070,1303.2823
RE1,RESENEFFDP,ELC003,2024,173.0652
RE1,RESENEFFDP,ELC003,2025,176.3238
RE1,RESENEFFDP,ELC003,2026,182.7917
RE1,RESENEFFDP,ELC003,2027,187.8433
RE1,RESENEFFDP,ELC003,2028,191.3579
RE1,RESENEFFDP,ELC003,2029,196.3692
RE1,RESENEFFDP,ELC003,2030,201.3806
RE1,RESENEFFDP,ELC003,2031,207.1085
RE1,RESENEFFDP,ELC003,2032,212.8364
RE1,RESENEFFDP,ELC003,2033,218.5643
RE1,RESENEFFDP,ELC003,2034,219.0591
RE1,RESENEFFDP,ELC003,2035,224.6534
RE1,RESENEFFDP,ELC003,2036,229.1572
RE1,RESENEFFDP,ELC003,2037,233.661
RE1,RESENEFFDP,ELC003,2038,238.1648
RE1,RESENEFFDP,ELC003,2039,242.6686
RE1,RESENEFFDP,ELC003,2040,241.5792
RE1,RESENEFFDP,ELC003,2041,251.5826
RE1,RESENEFFDP,ELC003,2042,255.9928
RE1,RESENEFFDP,ELC003,2043,260.4031
RE1,RESENEFFDP,ELC003,2044,264.8134
RE1,RESENEFFDP,ELC003,2045,269.2236
RE1,RESENEFFDP,ELC003,2046,272.2945
RE1,RESENEFFDP,ELC003,2047,275.3654
RE1,RESENEFFDP,ELC003,2048,278.4363
RE1,RESENEFFDP,ELC003,2049,281.5072
RE1,RESENEFFDP,ELC003,2050,291.3764
RE1,RESENEFFDP,ELC003,2051,287.7525
RE1,RESENEFFDP,ELC003,2052,290.9624
RE1,RESENEFFDP,ELC003,2053,294.208
RE1,RESENEFFDP,ELC003,2054,297.4898
RE1,RESENEFFDP,ELC003,2055,300.8083
RE1,RESENEFFDP,ELC003,2056,304.1637
RE1,RESENEFFDP,ELC003,2057,307.5566
RE1,RESENEFFDP,ELC003,2058,310.9874
RE1,RESENEFFDP,ELC003,2059,303.9421
RE1,RESENEFFDP,ELC003,2060,328.1748
RE1,RESENEFFDP,ELC003,2061,321.511
RE1,RESENEFFDP,ELC003,2062,325.0974
RE1,RESENEFFDP,ELC003,2063,328.7238
RE1,RESENEFFDP,ELC003,2064,332.3907
RE1,RESENEFFDP,ELC003,2065,336.0984
RE1,RESENEFFDP,ELC003,2066,339.8476
RE1,RESENEFFDP,ELC003,2067,343.6385
RE1,RESENEFFDP,ELC003,2068,347.4718
RE1,RESENEFFDP,ELC003,2069,351.3477
RE1,RESENEFFDP,ELC003,2070,307.8167
RE1,UPSREF001,OIL,2024,2141.65
