r,t,y,TotalTechnologyAnnualActivity
RE1,DEMCOMELC,2048,0.1022
RE1,DEMCOMELC,2050,0.1045
RE1,DEMCOMELC,2051,6.3888
RE1,DEMCOMELC,2052,0.1068
RE1,DEMCOMELC,2053,0.108
RE1,DEMCOMELC,2054,0.1092
RE1,DEMCOMELC,2055,0.1104
RE1,DEMCOMELC,2056,0.1117
RE1,DEMCOMELC,2057,0.1129
RE1,DEMCOMELC,2058,0.1142
RE1,DEMCOMELC,2059,0.1154
RE1,DEMCOMELC,2060,0.1167
RE1,DEMCOMELC,2061,0.118
RE1,DEMCOMELC,2062,0.1194
RE1,DEMCOMELC,2063,0.1207
RE1,DEMCOMELC,2064,0.122
RE1,DEMCOMELC,2065,0.1234
RE1,DEMCOMELC,2066,0.1248
RE1,DEMCOMELC,2067,0.1262
RE1,DEMCOMELC,2068,0.1276
RE1,DEMCOMELC,2069,0.129
RE1,DEMCOMELC,2070,0.1304
RE1,COMENEFFGD,2021,135.6744
RE1,COMENEFFGD,2022,135.6744
RE1,COMENEFFGD,2023,135.4258
RE1,COMENEFFGD,2024,133.1786
RE1,COMENEFFGD,2025,126.3696
RE1,COMENEFFGD,2026,117.7866
RE1,COMENEFFGD,2027,106.9832
RE1,COMENEFFGD,2028,96.1798
RE1,COMENEFFGD,2029,85.3764
RE1,COMENEFFGD,2030,74.5729
RE1,COMENEFFGD,2031,75.3897
RE1,COMENEFFGD,2032,83.3586
RE1,COMENEFFGD,2033,91.1956
RE1,COMENEFFGD,2034,98.0023
RE1,COMENEFFGD,2035,104.4441
RE1,COMENEFFGD,2036,110.2888
RE1,COMENEFFGD,2037,117.1777
RE1,COMENEFFGD,2038,121.2484
RE1,COMENEFFGD,2039,127.4941
RE1,COMENEFFGD,2040,118.925
RE1,COMENEFFGD,2041,96.4023
RE1,COMENEFFGD,2042,86.4782
RE1,COMENEFFGD,2043,76.1141
RE1,COMENEFFGD,2044,67.1919
RE1,COMENEFFGD,2045,57.9199
RE1,COMENEFFGD,2046,46.4034
RE1,COMENEFFGD,2047,33.7209
RE1,COMENEFFGD,2048,24.5783
RE1,COMENEFFGD,2049,14.1066
RE1,COMENEFFGD,2050,16.9273
RE1,COMENEFFDP,2021,14.9085
RE1,COMENEFFDP,2022,29.8169
RE1,COMENEFFDP,2023,44.7254
RE1,COMENEFFDP,2024,59.6338
RE1,COMENEFFDP,2025,74.5423
RE1,COMENEFFDP,2026,89.4508
RE1,COMENEFFDP,2027,104.3592
RE1,COMENEFFDP,2028,119.2677
RE1,COMENEFFDP,2029,134.1762
RE1,COMENEFFDP,2030,149.0846
RE1,COMENEFFDP,2031,149.0846
RE1,COMENEFFDP,2032,149.0846
RE1,COMENEFFDP,2033,149.0846
RE1,COMENEFFDP,2034,149.0846
RE1,COMENEFFDP,2035,149.0846
RE1,COMENEFFDP,2036,149.0846
RE1,COMENEFFDP,2037,149.0846
RE1,COMENEFFDP,2038,149.0846
RE1,COMENEFFDP,2039,149.0846
RE1,COMENEFFDP,2040,163.9931
RE1,COMENEFFDP,2041,178.9015
RE1,COMENEFFDP,2042,193.81
RE1,COMENEFFDP,2043,208.7185
RE1,COMENEFFDP,2044,223.6269
RE1,COMENEFFDP,2045,238.5354
RE1,COMENEFFDP,2046,253.4439
RE1,COMENEFFDP,2047,268.3523
RE1,COMENEFFDP,2048,282.6225
RE1,COMENEFFDP,2049,295.3223
RE1,COMENEFFDP,2050,296.1044
RE1,COMENEFFDP,2051,309.7154
RE1,COMENEFFDP,2052,318.0573
RE1,COMENEFFDP,2053,321.6052
RE1,COMENEFFDP,2054,325.1927
RE1,COMENEFFDP,2055,328.8201
RE1,COMENEFFDP,2056,332.4881
RE1,COMENEFFDP,2057,336.1969
RE1,COMENEFFDP,2058,339.9472
RE1,COMENEFFDP,2059,343.7392
RE1,COMENEFFDP,2060,347.5736
RE1,COMENEFFDP,2061,351.4507
RE1,COMENEFFDP,2062,355.3711
RE1,COMENEFFDP,2063,359.3352
RE1,COMENEFFDP,2064,363.3435
RE1,COMENEFFDP,2065,367.3966
RE1,COMENEFFDP,2066,371.4948
RE1,COMENEFFDP,2067,375.6388
RE1,COMENEFFDP,2068,379.829
RE1,COMENEFFDP,2069,384.0659
RE1,COMENEFFDP,2070,388.3501
RE1,DEMCOMHEOIL,2049,6.9206
RE1,DEMCOMHEBIO,2015,37.209
RE1,DEMCOMHEBIO,2016,39.1015
RE1,DEMCOMHEBIO,2017,40.0453
RE1,DEMCOMHEBIO,2018,40.9891
RE1,DEMCOMHEBIO,2019,41.933
RE1,DEMCOMHEBIO,2020,42.8768
RE1,DEMCOMHEBIO,2021,43.6453
RE1,DEMCOMHEBIO,2022,44.4138
RE1,DEMCOMHEBIO,2023,45.1824
RE1,DEMCOMHEBIO,2024,45.9509
RE1,DEMCOMHEBIO,2025,46.7194
RE1,DEMCOMHEBIO,2026,47.5908
RE1,DEMCOMHEBIO,2027,48.4622
RE1,DEMCOMHEBIO,2028,49.3335
RE1,DEMCOMHEBIO,2029,50.2049
RE1,DEMCOMHEBIO,2030,51.0763
RE1,DEMCOMHEBIO,2031,49.1838
RE1,DEMCOMHEBIO,2032,46.1964
RE1,DEMCOMHEBIO,2033,43.2091
RE1,DEMCOMHEBIO,2034,43.4553
RE1,DEMCOMHEBIO,2035,44.1724
RE1,DEMCOMHEBIO,2036,41.1367
RE1,DEMCOMHEBIO,2037,38.5261
RE1,DEMCOMHEBIO,2038,35.482
RE1,DEMCOMHEBIO,2039,29.9869
RE1,DEMCOMHEBIO,2040,29.0531
RE1,DEMCOMHEBIO,2041,29.6731
RE1,DEMCOMHEBIO,2042,26.1879
RE1,DEMCOMHEBIO,2043,25.5621
RE1,DEMCOMHEBIO,2044,24.8134
RE1,DEMCOMHEBIO,2045,24.8866
RE1,DEMCOMHEBIO,2046,20.5483
RE1,DEMCOMHEBIO,2047,18.2099
RE1,DEMCOMHEBIO,2048,13.3704
RE1,DEMCOMHEEL,2031,2.6096
RE1,DEMCOMHEEL,2032,6.314
RE1,DEMCOMHEEL,2033,10.0185
RE1,DEMCOMHEEL,2034,10.4894
RE1,DEMCOMHEEL,2035,10.4894
RE1,DEMCOMHEEL,2036,14.1855
RE1,DEMCOMHEEL,2037,17.4565
RE1,DEMCOMHEEL,2038,21.1609
RE1,DEMCOMHEEL,2039,27.3164
RE1,DEMCOMHEEL,2040,28.9106
RE1,DEMCOMHEEL,2041,28.9106
RE1,DEMCOMHEEL,2042,33.0158
RE1,DEMCOMHEEL,2043,34.2616
RE1,DEMCOMHEEL,2044,35.6303
RE1,DEMCOMHEEL,2045,36.1771
RE1,DEMCOMHEEL,2046,41.0038
RE1,DEMCOMHEEL,2047,43.8304
RE1,DEMCOMHEEL,2048,49.1583
RE1,DEMCOMHEEL,2049,56.0964
RE1,DEMCOMHEEL,2050,63.5053
RE1,DEMCOMHEEL,2051,64.0052
RE1,DEMCOMHEEL,2052,64.5091
RE1,DEMCOMHEEL,2053,65.0169
RE1,DEMCOMHEEL,2054,65.5287
RE1,DEMCOMHEEL,2055,66.0445
RE1,DEMCOMHEEL,2056,66.5644
RE1,DEMCOMHEEL,2057,67.0884
RE1,DEMCOMHEEL,2058,67.6165
RE1,DEMCOMHEEL,2059,68.1488
RE1,DEMCOMHEEL,2060,68.6853
RE1,DEMCOMHEEL,2061,69.226
RE1,DEMCOMHEEL,2062,69.7709
RE1,DEMCOMHEEL,2063,70.3201
RE1,DEMCOMHEEL,2064,70.8737
RE1,DEMCOMHEEL,2065,71.4316
RE1,DEMCOMHEEL,2066,71.9939
RE1,DEMCOMHEEL,2067,72.5606
RE1,DEMCOMHEEL,2068,73.1318
RE1,DEMCOMHEEL,2069,73.7075
RE1,DEMCOMHEEL,2070,74.2877
RE1,DEMINDHECOA,2015,639.928
RE1,DEMINDHECOA,2016,573.8878
RE1,DEMINDHECOA,2017,583.8262
RE1,DEMINDHECOA,2018,600.3722
RE1,DEMINDHECOA,2019,613.848
RE1,DEMINDHECOA,2020,627.3034
RE1,DEMINDHECOA,2021,636.6397
RE1,DEMINDHECOA,2022,645.9621
RE1,DEMINDHECOA,2023,655.2714
RE1,DEMINDHECOA,2024,664.5683
RE1,DEMINDHECOA,2025,673.8536
RE1,DEMINDHECOA,2026,684.1048
RE1,DEMINDHECOA,2027,694.343
RE1,DEMINDHECOA,2028,704.5689
RE1,DEMINDHECOA,2029,714.7833
RE1,DEMINDHECOA,2030,724.9866
RE1,DEMINDHECOA,2031,734.1859
RE1,DEMINDHECOA,2032,743.3675
RE1,DEMINDHECOA,2033,752.5323
RE1,DEMINDHECOA,2034,761.6812
RE1,DEMINDHECOA,2035,770.815
RE1,DEMINDHECOA,2036,778.834
RE1,DEMINDHECOA,2037,786.8445
RE1,DEMINDHECOA,2038,794.8467
RE1,DEMINDHECOA,2039,802.841
RE1,DEMINDHECOA,2040,810.8277
RE1,DEMINDHECOA,2041,819.1493
RE1,DEMINDHECOA,2042,774.3772
RE1,DEMINDHECOA,2043,725.2626
RE1,DEMINDHECOA,2044,690.4642
RE1,DEMINDHECOA,2045,486.1026
RE1,DEMINDHECOA,2046,476.9033
RE1,DEMINDHECOA,2047,454.8538
RE1,DEMINDHECOA,2048,329.0027
RE1,DEMINDHECOA,2049,166.2804
