r,t,f,y,ProductionByTechnologyAnnual
RE1,MINBIO,BIO,2019,1090.6562
RE1,MINBIO,BIO,2020,1111.3708
RE1,MINBIO,BIO,2021,1088.7683
RE1,MINBIO,BIO,2022,1065.1452
RE1,MINBIO,BIO,2023,1040.5053
RE1,MINBIO,BIO,2024,1014.8526
RE1,MINBIO,BIO,2025,988.1904
RE1,MINBIO,BIO,2026,961.755
RE1,MINBIO,BIO,2027,934.2098
RE1,MINBIO,BIO,2028,905.5582
RE1,MINBIO,BIO,2029,875.8034
RE1,MINBIO,BIO,2030,844.9484
RE1,MINBIO,BIO,2031,693.8999
RE1,MINBIO,BIO,2032,666.1716
RE1,MINBIO,BIO,2033,637.4484
RE1,MINBIO,BIO,2034,607.7343
RE1,MINBIO,BIO,2035,577.0331
RE1,MINBIO,BIO,2036,544.5265
RE1,MINBIO,BIO,2037,511.1612
RE1,MINBIO,BIO,2038,476.9389
RE1,MINBIO,BIO,2039,441.8615
RE1,MINBIO,BIO,2040,405.9306
RE1,MINBIO,BIO,2041,369.2165
RE1,MINBIO,BIO,2042,331.6375
RE1,MINBIO,BIO,2043,293.1948
RE1,MINBIO,BIO,2044,253.8896
RE1,MINBIO,BIO,2045,213.7229
RE1,MINBIO,BIO,2046,172.2936
RE1,MINBIO,BIO,2047,130.2062
RE1,MINBIO,BIO,2048,87.4612
RE1,MINBIO,BIO,2049,44.059
RE1,MINCOA,COA,2015,1201.8754
RE1,MINCOA,COA,2016,1120.3443
RE1,MINCOA,COA,2017,1134.9327
RE1,MINCOA,COA,2018,1505.5929
RE1,MINCOA,COA,2019,1522.2298
RE1,MINCOA,COA,2020,1538.8413
RE1,MINCOA,COA,2021,1550.3677
RE1,MINCOA,COA,2022,1588.5705
RE1,MINCOA,COA,2023,2168.4131
RE1,MINCOA,COA,2024,2995.4552
RE1,MINCOA,COA,2025,2961.8663
RE1,MINCOA,COA,2026,2928.3835
RE1,MINCOA,COA,2027,2887.7589
RE1,MINCOA,COA,2028,2508.6275
RE1,MINGEO,GEO,2021,1.4486
RE1,MINGEO,GEO,2022,1.4486
RE1,MINGEO,GEO,2023,1.4486
RE1,MINGEO,GEO,2024,1.4486
RE1,MINGEO,GEO,2025,1.4486
RE1,MINGEO,GEO,2026,1.4486
RE1,MINGEO,GEO,2027,1.4486
RE1,MINGEO,GEO,2028,1.4486
RE1,MINGEO,GEO,2029,1.4486
RE1,MINGEO,GEO,2030,1.4486
RE1,MINGEO,GEO,2031,1.4486
RE1,MINGEO,GEO,2032,1.4486
RE1,MINGEO,GEO,2033,1.4486
RE1,MINGEO,GEO,2034,1.4486
RE1,MINGEO,GEO,2035,1.4486
RE1,MINGEO,GEO,2036,1.4486
RE1,MINGEO,GEO,2037,1.4486
RE1,MINGEO,GEO,2038,1.4486
RE1,MINGEO,GEO,2039,1.4486
RE1,MINGEO,GEO,2040,1.4486
RE1,MINGEO,GEO,2041,1.4486
RE1,MINGEO,GEO,2042,1.4486
RE1,MINGEO,GEO,2043,1.4486
RE1,MINGEO,GEO,2044,1.4486
RE1,MINGEO,GEO,2045,1.4486
RE1,MINGEO,GEO,2046,1.4486
RE1,MINGEO,GEO,2047,1.4486
RE1,MINGEO,GEO,2048,1.4486
RE1,MINGEO,GEO,2049,1.4486
RE1,MINGEO,GEO,2050,1.4486
RE1,MINGEO,GEO,2051,1.4486
RE1,MINGEO,GEO,2052,1.4486
RE1,MINGEO,GEO,2053,1.4486
RE1,MINGEO,GEO,2054,1.4486
RE1,MINGEO,GEO,2055,1.4486
RE1,MINGEO,GEO,2056,1.4486
RE1,MINGEO,GEO,2057,1.4486
RE1,MINGEO,GEO,2058,1.4486
RE1,MINGEO,GEO,2059,1.4486
RE1,MINGEO,GEO,2060,1.4486
RE1,MINGEO,GEO,2061,1.4486
RE1,MINGEO,GEO,2062,1.4486
RE1,MINGEO,GEO,2063,1.4486
RE1,MINGEO,GEO,2064,1.4486
RE1,MINGEO,GEO,2065,1.4486
RE1,MINGEO,GEO,2066,1.4486
RE1,MINGEO,GEO,2067,1.4486
RE1,MINGEO,GEO,2068,1.4486
RE1,MINGEO,GEO,2069,1.4486
RE1,MINGEO,GEO,2070,1.4486
RE1,MINHYD,HYD,2015,29.4911
RE1,MINHYD,HYD,2016,29.4911
RE1,MINHYD,HYD,2017,29.4911
RE1,MINHYD,HYD,2018,29.4911
RE1,MINHYD,HYD,2019,29.4911
RE1,MINHYD,HYD,2020,29.4911
RE1,MINHYD,HYD,2021,35.9157
RE1,MINHYD,HYD,2022,40.8218
RE1,MINHYD,HYD,2023,40.8218
RE1,MINHYD,HYD,2024,40.8218
RE1,MINHYD,HYD,2025,40.8218
RE1,MINHYD,HYD,2026,40.8218
RE1,MINHYD,HYD,2027,40.8218
RE1,MINHYD,HYD,2028,40.8218
RE1,MINHYD,HYD,2029,40.8218
RE1,MINHYD,HYD,2030,40.8218
RE1,MINHYD,HYD,2031,40.8218
RE1,MINHYD,HYD,2032,40.8218
RE1,MINHYD,HYD,2033,40.8218
RE1,MINHYD,HYD,2034,40.8218
RE1,MINHYD,HYD,2035,40.8218
RE1,MINHYD,HYD,2036,40.8218
RE1,MINHYD,HYD,2037,40.8218
RE1,MINHYD,HYD,2038,40.8218
RE1,MINHYD,HYD,2039,40.8218
RE1,MINHYD,HYD,2040,40.8218
RE1,MINHYD,HYD,2041,40.8218
RE1,MINHYD,HYD,2042,40.8218
RE1,MINHYD,HYD,2043,40.8218
RE1,MINHYD,HYD,2044,40.8218
RE1,MINHYD,HYD,2045,40.8218
RE1,MINHYD,HYD,2046,40.8218
RE1,MINHYD,HYD,2047,40.8218
RE1,MINHYD,HYD,2048,40.8218
RE1,MINHYD,HYD,2049,40.8218
RE1,MINHYD,HYD,2050,40.8218
RE1,MINHYD,HYD,2051,40.8218
RE1,MINHYD,HYD,2052,40.8218
RE1,MINHYD,HYD,2053,40.8218
RE1,MINHYD,HYD,2054,40.8218
RE1,MINHYD,HYD,2055,40.8218
RE1,MINHYD,HYD,2056,40.8218
RE1,MINHYD,HYD,2057,40.8218
RE1,MINHYD,HYD,2058,40.8218
RE1,MINHYD,HYD,2059,40.8218
RE1,MINHYD,HYD,2060,40.8218
RE1,MINHYD,HYD,2061,40.8218
RE1,MINHYD,HYD,2062,40.8218
RE1,MINHYD,HYD,2063,40.8218
RE1,MINHYD,HYD,2064,40.8218
RE1,MINHYD,HYD,2065,40.8218
RE1,MINHYD,HYD,2066,40.8218
RE1,MINHYD,HYD,2067,40.8218
RE1,MINHYD,HYD,2068,40.8218
RE1,MINHYD,HYD,2069,40.8218
RE1,MINHYD,HYD,2070,40.8218
RE1,MINNGS,NGS,2015,784.854
RE1,MINNGS,NGS,2016,817.825
RE1,MINNGS,NGS,2017,846.9226
RE1,MINNGS,NGS,2018,705.1737
RE1,MINNGS,NGS,2019,767.0326
RE1,MINNGS,NGS,2020,828.851
RE1,MINNGS,NGS,2021,818.6919
RE1,MINNGS,NGS,2022,790.4612
RE1,MINNGS,NGS,2023,464.2065
RE1,MINOIL,OIL,2020,2141.65
RE1,MINSOL,SOL,2015,8.5316
RE1,MINSOL,SOL,2016,8.5316
RE1,MINSOL,SOL,2017,8.5316
RE1,MINSOL,SOL,2018,8.5316
RE1,MINSOL,SOL,2019,8.5316
RE1,MINSOL,SOL,2020,8.5316
RE1,MINSOL,SOL,2021,80.1293
RE1,MINSOL,SOL,2022,172.6744
RE1,MINSOL,SOL,2023,206.4313
RE1,MINSOL,SOL,2024,221.9387
RE1,MINSOL,SOL,2025,240.5783
RE1,MINSOL,SOL,2026,307.4709
RE1,MINSOL,SOL,2027,341.5251
RE1,MINSOL,SOL,2028,369.0968
RE1,MINSOL,SOL,2029,385.8803
RE1,MINSOL,SOL,2030,516.8297
RE1,MINSOL,SOL,2031,537.9469
RE1,MINSOL,SOL,2032,637.6614
RE1,MINSOL,SOL,2033,679.4326
RE1,MINSOL,SOL,2034,724.6965
RE1,MINSOL,SOL,2035,778.885
RE1,MINSOL,SOL,2036,832.6753
RE1,MINSOL,SOL,2037,881.5856
RE1,MINSOL,SOL,2038,947.6005
RE1,MINSOL,SOL,2039,1023.0993
RE1,MINSOL,SOL,2040,1071.244
RE1,MINSOL,SOL,2041,1111.0995
RE1,MINSOL,SOL,2042,1149.3161
RE1,MINSOL,SOL,2043,1184.4334
RE1,MINSOL,SOL,2044,1206.4456
RE1,MINSOL,SOL,2045,1429.4209
RE1,MINSOL,SOL,2046,1448.4382
RE1,MINSOL,SOL,2047,1440.7034
RE1,MINSOL,SOL,2048,1631.4202
RE1,MINSOL,SOL,2049,1846.6003
RE1,MINSOL,SOL,2050,2130.3211
RE1,MINSOL,SOL,2051,2144.4029
RE1,MINSOL,SOL,2052,2158.6115
RE1,MINSOL,SOL,2053,2176.5155
RE1,MINSOL,SOL,2054,2194.8884
RE1,MINSOL,SOL,2055,2213.4124
RE1,MINSOL,SOL,2056,2232.0889
RE1,MINSOL,SOL,2057,2250.919
RE1,MINSOL,SOL,2058,2269.9042
RE1,MINSOL,SOL,2059,2289.0457
RE1,MINSOL,SOL,2060,2308.3449
RE1,MINSOL,SOL,2061,2327.8031
RE1,MINSOL,SOL,2062,2347.4216
RE1,MINSOL,SOL,2063,2367.2018
RE1,MINSOL,SOL,2064,2387.1451
RE1,MINSOL,SOL,2065,2407.2529
RE1,MINSOL,SOL,2066,2427.5265
RE1,MINSOL,SOL,2067,2447.9674
RE1,MINSOL,SOL,2068,2468.577
RE1,MINSOL,SOL,2069,2489.3566
RE1,MINSOL,SOL,2070,2510.3079
RE1,MINWND,WND,2015,1.0542
RE1,MINWND,WND,2016,1.0542
RE1,MINWND,WND,2017,1.0542
RE1,MINWND,WND,2018,1.0542
RE1,MINWND,WND,2019,1.0542
RE1,MINWND,WND,2020,1.0542
RE1,MINWND,WND,2021,1.0542
RE1,MINWND,WND,2022,1.0391
RE1,MINWND,WND,2023,1.0391
RE1,MINWND,WND,2024,1.0391
RE1,MINWND,WND,2025,1.0391
RE1,MINWND,WND,2026,33.2276
RE1,MINWND,WND,2027,112.3451
RE1,MINWND,WND,2028,200.3362
RE1,MINWND,WND,2029,303.1383
RE1,MINWND,WND,2030,322.8578
RE1,MINWND,WND,2031,447.2409
RE1,MINWND,WND,2032,497.6218
RE1,MINWND,WND,2033,614.0131
RE1,MINWND,WND,2034,726.0685
RE1,MINWND,WND,2035,834.4188
RE1,MINWND,WND,2036,943.0511
RE1,MINWND,WND,2037,1062.674
RE1,MINWND,WND,2038,1162.0703
RE1,MINWND,WND,2039,1249.7217
RE1,MINWND,WND,2040,1350.957
RE1,MINWND,WND,2041,1471.8311
RE1,MINWND,WND,2042,1628.6055
RE1,MINWND,WND,2043,1798.8485
RE1,MINWND,WND,2044,1988.605
RE1,MINWND,WND,2045,2089.1177
RE1,MINWND,WND,2046,2276.6657
RE1,MINWND,WND,2047,2501.6891
RE1,MINWND,WND,2048,2591.5482
RE1,MINWND,WND,2049,2670.6358
RE1,MINWND,WND,2050,2731.6381
RE1,MINWND,WND,2051,2755.1079
RE1,MINWND,WND,2052,2778.7887
RE1,MINWND,WND,2053,2802.6827
RE1,MINWND,WND,2054,2826.7917
RE1,MINWND,WND,2055,2851.1177
RE1,MINWND,WND,2056,2875.6629
RE1,MINWND,WND,2057,2900.4293
RE1,MINWND,WND,2058,2925.4188
RE1,MINWND,WND,2059,2950.6337
RE1,MINWND,WND,2060,2976.076
RE1,MINWND,WND,2061,3001.7479
RE1,MINWND,WND,2062,3027.6515
RE1,MINWND,WND,2063,3053.789
RE1,MINWND,WND,2064,3080.1625
RE1,MINWND,WND,2065,3106.7744
RE1,MINWND,WND,2066,3133.6268
RE1,MINWND,WND,2067,3160.7219
RE1,MINWND,WND,2068,3188.0622
RE1,MINWND,WND,2069,3215.6498
RE1,MINWND,WND,2070,3243.4871
RE1,PWRBIO001,ELC001,2015,70.9047
RE1,PWRBIO001,ELC001,2016,70.9047
RE1,PWRBIO001,ELC001,2017,70.9047
RE1,PWRBIO001,ELC001,2018,70.9047
RE1,PWRBIO001,ELC001,2019,70.9047
RE1,PWRBIO001,ELC001,2020,70.9047
RE1,PWRBIO001,ELC001,2021,56.6295
RE1,PWRBIO001,ELC001,2022,70.9047
RE1,PWRBIO001,ELC001,2023,70.9047
RE1,PWRBIO001,ELC001,2024,64.6303
RE1,PWRBIO001,ELC001,2025,64.8344
RE1,PWRBIO001,ELC001,2026,70.9047
RE1,PWRBIO001,ELC001,2027,70.9047
RE1,PWRBIO001,ELC001,2028,56.5083
RE1,PWRBIO001,ELC001,2029,40.847
RE1,PWRBIO001,ELC001,2030,56.5554
RE1,PWRCOA001,ELC001,2015,123.6759
RE1,PWRCOA001,ELC001,2016,123.6759
RE1,PWRCOA001,ELC001,2017,124.3723
RE1,PWRCOA001,ELC001,2018,229.5474
RE1,PWRCOA001,ELC001,2019,229.5474
RE1,PWRCOA001,ELC001,2020,229.5474
RE1,PWRCOA001,ELC001,2021,229.5474
RE1,PWRCOA001,ELC001,2022,237.5634
RE1,PWRCOA001,ELC001,2023,408.239
RE1,PWRCOA001,ELC001,2024,653.1533
RE1,PWRCOA001,ELC001,2025,639.6241
RE1,PWRCOA001,ELC001,2026,625.7687
RE1,PWRCOA001,ELC001,2027,609.7734
RE1,PWRCOA001,ELC001,2028,591.6404
RE1,PWRCOA001,ELC001,2029,572.0995
RE1,PWRCOA001,ELC001,2030,549.6632
RE1,PWRCOA001,ELC001,2031,572.7438
RE1,PWRCOA001,ELC001,2032,546.1753
RE1,PWRCOA001,ELC001,2033,517.2304
RE1,PWRCOA001,ELC001,2034,490.4471
RE1,PWRCOA001,ELC001,2035,456.4733
RE1,PWRCOA001,ELC001,2036,417.3608
RE1,PWRCOA001,ELC001,2037,376.3366
RE1,PWRCOA001,ELC001,2038,333.4027
RE1,PWRCOA001,ELC001,2039,288.7034
RE1,PWRCOA001,ELC001,2040,242.0722
RE1,PWRCOA001,ELC001,2041,193.2577
RE1,PWRCOA001,ELC001,2042,162.2248
RE1,PWRCOA001,ELC001,2043,130.9013
RE1,PWRCOA001,ELC001,2044,92.377
RE1,PWRCOA001,ELC001,2045,114.8135
RE1,PWRCOA001,ELC001,2046,61.8608
RE1,PWRCOA001,ELC001,2047,12.3494
RE1,PWRCSP002,ELC001,2015,0.0274
RE1,PWRCSP002,ELC001,2016,0.0274
RE1,PWRCSP002,ELC001,2017,0.0274
RE1,PWRCSP002,ELC001,2018,0.0274
RE1,PWRCSP002,ELC001,2019,0.0274
RE1,PWRCSP002,ELC001,2020,0.0274
RE1,PWRCSP002,ELC001,2021,0.0274
RE1,PWRCSP002,ELC001,2022,0.0274
RE1,PWRCSP002,ELC001,2023,0.0274
RE1,PWRCSP002,ELC001,2024,0.0274
RE1,PWRCSP002,ELC001,2025,0.0274
RE1,PWRCSP002,ELC001,2026,0.0274
RE1,PWRCSP002,ELC001,2027,0.0274
RE1,PWRCSP002,ELC001,2028,0.0274
RE1,PWRCSP002,ELC001,2029,0.0274
RE1,PWRCSP002,ELC001,2030,0.0274
RE1,PWRCSP002,ELC001,2031,0.0274
RE1,PWRCSP002,ELC001,2032,0.0274
RE1,PWRCSP002,ELC001,2033,0.0274
RE1,PWRCSP002,ELC001,2034,0.0274
RE1,PWRCSP002,ELC001,2035,0.0274
RE1,PWRCSP002,ELC001,2036,0.0274
RE1,PWRCSP002,ELC001,2037,0.0274
RE1,PWRCSP002,ELC001,2038,0.0274
RE1,PWRCSP002,ELC001,2039,0.0274
RE1,PWRCSP002,ELC001,2040,0.0274
RE1,PWRCSP002,ELC001,2041,0.0274
RE1,PWRCSP002,ELC001,2042,0.0274
RE1,PWRCSP002,ELC001,2043,0.0274
RE1,PWRCSP002,ELC001,2048,76.4913
RE1,PWRCSP002,ELC001,2049,244.2188
RE1,PWRCSP002,ELC001,2050,491.3382
RE1,PWRCSP002,ELC001,2051,491.3382
RE1,PWRCSP002,ELC001,2052,491.3382
RE1,PWRCSP002,ELC001,2053,494.9059
RE1,PWRCSP002,ELC001,2054,498.8134
RE1,PWRCSP002,ELC001,2055,502.7418
RE1,PWRCSP002,ELC001,2056,506.6911
RE1,PWRCSP002,ELC001,2057,510.6614
RE1,PWRCSP002,ELC001,2058,514.6529
RE1,PWRCSP002,ELC001,2059,518.6655
RE1,PWRCSP002,ELC001,2060,522.6993
RE1,PWRCSP002,ELC001,2061,526.7543
RE1,PWRCSP002,ELC001,2062,530.8307
RE1,PWRCSP002,ELC001,2063,534.9285
RE1,PWRCSP002,ELC001,2064,539.0476
RE1,PWRCSP002,ELC001,2065,543.1883
RE1,PWRCSP002,ELC001,2066,547.3504
RE1,PWRCSP002,ELC001,2067,551.5343
RE1,PWRCSP002,ELC001,2068,555.7397
RE1,PWRCSP002,ELC001,2069,559.9668
RE1,PWRCSP002,ELC001,2070,564.2157
RE1,PWRDIST,ELC003,2015,668.4143
RE1,PWRDIST,ELC003,2016,706.2764
RE1,PWRDIST,ELC003,2017,739.1412
RE1,PWRDIST,ELC003,2018,772.1574
RE1,PWRDIST,ELC003,2019,804.5514
RE1,PWRDIST,ELC003,2020,836.9454
RE1,PWRDIST,ELC003,2021,891.5509
RE1,PWRDIST,ELC003,2022,989.8678
RE1,PWRDIST,ELC003,2023,987.6066
RE1,PWRDIST,ELC003,2024,1078.4568
RE1,PWRDIST,ELC003,2025,1189.3816
RE1,PWRDIST,ELC003,2026,1226.2374
RE1,PWRDIST,ELC003,2027,1299.716
RE1,PWRDIST,ELC003,2028,1375.7834
RE1,PWRDIST,ELC003,2029,1471.6865
RE1,PWRDIST,ELC003,2030,1532.8535
RE1,PWRDIST,ELC003,2031,1651.5354
RE1,PWRDIST,ELC003,2032,1713.3079
RE1,PWRDIST,ELC003,2033,1835.9467
RE1,PWRDIST,ELC003,2034,1959.911
RE1,PWRDIST,ELC003,2035,2082.0926
RE1,PWRDIST,ELC003,2036,2199.384
RE1,PWRDIST,ELC003,2037,2320.7235
RE1,PWRDIST,ELC003,2038,2437.3802
RE1,PWRDIST,ELC003,2039,2550.301
RE1,PWRDIST,ELC003,2040,2676.3575
RE1,PWRDIST,ELC003,2041,2820.9899
RE1,PWRDIST,ELC003,2042,3013.4754
RE1,PWRDIST,ELC003,2043,3212.701
RE1,PWRDIST,ELC003,2044,3398.9046
RE1,PWRDIST,ELC003,2045,3571.8691
RE1,PWRDIST,ELC003,2046,3736.8156
RE1,PWRDIST,ELC003,2047,3944.0444
RE1,PWRDIST,ELC003,2048,4135.1245
RE1,PWRDIST,ELC003,2049,4415.9311
RE1,PWRDIST,ELC003,2050,4744.8516
RE1,PWRDIST,ELC003,2051,4780.5257
RE1,PWRDIST,ELC003,2052,4816.5206
RE1,PWRDIST,ELC003,2053,4856.2287
RE1,PWRDIST,ELC003,2054,4896.5865
RE1,PWRDIST,ELC003,2055,4937.2941
RE1,PWRDIST,ELC003,2056,4978.3547
RE1,PWRDIST,ELC003,2057,5019.7713
RE1,PWRDIST,ELC003,2058,5061.5473
RE1,PWRDIST,ELC003,2059,5103.6859
RE1,PWRDIST,ELC003,2060,5146.1904
RE1,PWRDIST,ELC003,2061,5189.0639
RE1,PWRDIST,ELC003,2062,5232.3099
RE1,PWRDIST,ELC003,2063,5275.9317
RE1,PWRDIST,ELC003,2064,5319.9327
RE1,PWRDIST,ELC003,2065,5364.3163
RE1,PWRDIST,ELC003,2066,5409.086
RE1,PWRDIST,ELC003,2067,5454.2453
RE1,PWRDIST,ELC003,2068,5499.7976
RE1,PWRDIST,ELC003,2069,5545.7466
RE1,PWRDIST,ELC003,2070,5592.0958
RE1,PWRGEO,ELC001,2021,0.1449
RE1,PWRGEO,ELC001,2022,0.1449
RE1,PWRGEO,ELC001,2023,0.1449
RE1,PWRGEO,ELC001,2024,0.1449
RE1,PWRGEO,ELC001,2025,0.1449
RE1,PWRGEO,ELC001,2026,0.1449
RE1,PWRGEO,ELC001,2027,0.1449
RE1,PWRGEO,ELC001,2028,0.1449
RE1,PWRGEO,ELC001,2029,0.1449
RE1,PWRGEO,ELC001,2030,0.1449
RE1,PWRGEO,ELC001,2031,0.1449
RE1,PWRGEO,ELC001,2032,0.1449
RE1,PWRGEO,ELC001,2033,0.1449
RE1,PWRGEO,ELC001,2034,0.1449
RE1,PWRGEO,ELC001,2035,0.1449
RE1,PWRGEO,ELC001,2036,0.1449
RE1,PWRGEO,ELC001,2037,0.1449
RE1,PWRGEO,ELC001,2038,0.1449
RE1,PWRGEO,ELC001,2039,0.1449
RE1,PWRGEO,ELC001,2040,0.1449
RE1,PWRGEO,ELC001,2041,0.1449
RE1,PWRGEO,ELC001,2042,0.1449
RE1,PWRGEO,ELC001,2043,0.1449
RE1,PWRGEO,ELC001,2044,0.1449
RE1,PWRGEO,ELC001,2045,0.1449
RE1,PWRGEO,ELC001,2046,0.1449
RE1,PWRGEO,ELC001,2047,0.1449
RE1,PWRGEO,ELC001,2048,0.1449
RE1,PWRGEO,ELC001,2049,0.1449
RE1,PWRGEO,ELC001,2050,0.1449
RE1,PWRGEO,ELC001,2051,0.1449
RE1,PWRGEO,ELC001,2052,0.1449
RE1,PWRGEO,ELC001,2053,0.1449
RE1,PWRGEO,ELC001,2054,0.1449
RE1,PWRGEO,ELC001,2055,0.1449
RE1,PWRGEO,ELC001,2056,0.1449
RE1,PWRGEO,ELC001,2057,0.1449
RE1,PWRGEO,ELC001,2058,0.1449
RE1,PWRGEO,ELC001,2059,0.1449
RE1,PWRGEO,ELC001,2060,0.1449
RE1,PWRGEO,ELC001,2061,0.1449
RE1,PWRGEO,ELC001,2062,0.1449
RE1,PWRGEO,ELC001,2063,0.1449
RE1,PWRGEO,ELC001,2064,0.1449
RE1,PWRGEO,ELC001,2065,0.1449
RE1,PWRGEO,ELC001,2066,0.1449
RE1,PWRGEO,ELC001,2067,0.1449
RE1,PWRGEO,ELC001,2068,0.1449
RE1,PWRGEO,ELC001,2069,0.1449
RE1,PWRGEO,ELC001,2070,0.1449
RE1,PWRHYD001,ELC001,2015,28.3385
RE1,PWRHYD001,ELC001,2016,28.3385
RE1,PWRHYD001,ELC001,2017,28.3385
RE1,PWRHYD001,ELC001,2018,28.3385
RE1,PWRHYD001,ELC001,2019,28.3385
RE1,PWRHYD001,ELC001,2020,28.3385
RE1,PWRHYD001,ELC001,2021,33.9883
RE1,PWRHYD001,ELC001,2022,33.9883
RE1,PWRHYD001,ELC001,2023,33.9883
RE1,PWRHYD001,ELC001,2024,33.9883
RE1,PWRHYD001,ELC001,2025,33.9883
RE1,PWRHYD001,ELC001,2026,33.9883
RE1,PWRHYD001,ELC001,2027,33.9883
RE1,PWRHYD001,ELC001,2028,33.9883
RE1,PWRHYD001,ELC001,2029,33.9883
RE1,PWRHYD001,ELC001,2030,33.9883
RE1,PWRHYD001,ELC001,2031,33.9883
RE1,PWRHYD001,ELC001,2032,33.9883
RE1,PWRHYD001,ELC001,2033,33.9883
RE1,PWRHYD001,ELC001,2034,33.9883
RE1,PWRHYD001,ELC001,2035,33.9883
RE1,PWRHYD001,ELC001,2036,33.9883
RE1,PWRHYD001,ELC001,2037,33.9883
RE1,PWRHYD001,ELC001,2038,33.9883
RE1,PWRHYD001,ELC001,2039,33.9883
RE1,PWRHYD001,ELC001,2040,33.9883
RE1,PWRHYD001,ELC001,2041,33.9883
RE1,PWRHYD001,ELC001,2042,33.9883
RE1,PWRHYD001,ELC001,2043,33.9883
RE1,PWRHYD001,ELC001,2044,33.9883
RE1,PWRHYD001,ELC001,2045,33.9883
RE1,PWRHYD001,ELC001,2046,33.9883
RE1,PWRHYD001,ELC001,2047,33.9883
RE1,PWRHYD001,ELC001,2048,33.9883
RE1,PWRHYD001,ELC001,2049,33.9883
RE1,PWRHYD001,ELC001,2050,33.9883
RE1,PWRHYD001,ELC001,2051,33.9883
RE1,PWRHYD001,ELC001,2052,33.9883
RE1,PWRHYD001,ELC001,2053,33.9883
RE1,PWRHYD001,ELC001,2054,33.9883
RE1,PWRHYD001,ELC001,2055,33.9883
RE1,PWRHYD001,ELC001,2056,33.9883
RE1,PWRHYD001,ELC001,2057,33.9883
RE1,PWRHYD001,ELC001,2058,33.9883
RE1,PWRHYD001,ELC001,2059,33.9883
RE1,PWRHYD001,ELC001,2060,33.9883
RE1,PWRHYD001,ELC001,2061,33.9883
RE1,PWRHYD001,ELC001,2062,33.9883
RE1,PWRHYD001,ELC001,2063,33.9883
RE1,PWRHYD001,ELC001,2064,33.9883
RE1,PWRHYD001,ELC001,2065,33.9883
RE1,PWRHYD001,ELC001,2066,33.9883
RE1,PWRHYD001,ELC001,2067,33.9883
RE1,PWRHYD001,ELC001,2068,33.9883
RE1,PWRHYD001,ELC001,2069,33.9883
RE1,PWRHYD001,ELC001,2070,33.9883
RE1,PWRHYD002,ELC001,2015,1.1526
RE1,PWRHYD002,ELC001,2016,1.1526
RE1,PWRHYD002,ELC001,2017,1.1526
RE1,PWRHYD002,ELC001,2018,1.1526
RE1,PWRHYD002,ELC001,2019,1.1526
RE1,PWRHYD002,ELC001,2020,1.1526
RE1,PWRHYD002,ELC001,2021,1.3823
RE1,PWRHYD002,ELC001,2022,1.3823
RE1,PWRHYD002,ELC001,2023,1.3823
RE1,PWRHYD002,ELC001,2024,1.3823
RE1,PWRHYD002,ELC001,2025,1.3823
RE1,PWRHYD002,ELC001,2026,1.3823
RE1,PWRHYD002,ELC001,2027,1.3823
RE1,PWRHYD002,ELC001,2028,1.3823
RE1,PWRHYD002,ELC001,2029,1.3823
RE1,PWRHYD002,ELC001,2030,1.3823
RE1,PWRHYD002,ELC001,2031,1.3823
RE1,PWRHYD002,ELC001,2032,1.3823
RE1,PWRHYD002,ELC001,2033,1.3823
RE1,PWRHYD002,ELC001,2034,1.3823
RE1,PWRHYD002,ELC001,2035,1.3823
RE1,PWRHYD002,ELC001,2036,1.3823
RE1,PWRHYD002,ELC001,2037,1.3823
RE1,PWRHYD002,ELC001,2038,1.3823
RE1,PWRHYD002,ELC001,2039,1.3823
RE1,PWRHYD002,ELC001,2040,1.3823
RE1,PWRHYD002,ELC001,2041,1.3823
RE1,PWRHYD002,ELC001,2042,1.3823
RE1,PWRHYD002,ELC001,2043,1.3823
RE1,PWRHYD002,ELC001,2044,1.3823
RE1,PWRHYD002,ELC001,2045,1.3823
RE1,PWRHYD002,ELC001,2046,1.3823
RE1,PWRHYD002,ELC001,2047,1.3823
RE1,PWRHYD002,ELC001,2048,1.3823
RE1,PWRHYD002,ELC001,2049,1.3823
RE1,PWRHYD002,ELC001,2050,1.3823
RE1,PWRHYD002,ELC001,2051,1.3823
RE1,PWRHYD002,ELC001,2052,1.3823
RE1,PWRHYD002,ELC001,2053,1.3823
RE1,PWRHYD002,ELC001,2054,1.3823
RE1,PWRHYD002,ELC001,2055,1.3823
RE1,PWRHYD002,ELC001,2056,1.3823
RE1,PWRHYD002,ELC001,2057,1.3823
RE1,PWRHYD002,ELC001,2058,1.3823
RE1,PWRHYD002,ELC001,2059,1.3823
RE1,PWRHYD002,ELC001,2060,1.3823
RE1,PWRHYD002,ELC001,2061,1.3823
RE1,PWRHYD002,ELC001,2062,1.3823
RE1,PWRHYD002,ELC001,2063,1.3823
RE1,PWRHYD002,ELC001,2064,1.3823
RE1,PWRHYD002,ELC001,2065,1.3823
RE1,PWRHYD002,ELC001,2066,1.3823
RE1,PWRHYD002,ELC001,2067,1.3823
RE1,PWRHYD002,ELC001,2068,1.3823
RE1,PWRHYD002,ELC001,2069,1.3823
RE1,PWRHYD002,ELC001,2070,1.3823
RE1,PWRHYD003,ELC001,2022,4.9061
RE1,PWRHYD003,ELC001,2023,4.9061
RE1,PWRHYD003,ELC001,2024,4.9061
RE1,PWRHYD003,ELC001,2025,4.9061
