r,t,y,CapitalInvestment
RE1,DEMCOMELC,2051,0.0001
RE1,DEMCOMELC,2061,0.0
RE1,DEMCOMELC,2062,0.0
RE1,DEMCOMELC,2063,0.0
RE1,DEMCOMELC,2064,0.0
RE1,DEMCOMELC,2065,0.0
RE1,DEMCOMELC,2066,0.0
RE1,DEMCOMELC,2067,0.0
RE1,DEMCOMELC,2068,0.0
RE1,DEMCOMELC,2069,0.0
RE1,DEMCOMELC,2070,0.0
RE1,COMENEFFGD,2021,2062.6352
RE1,COMENEFFGD,2031,1209.6376
RE1,COMENEFFGD,2032,141.4986
RE1,COMENEFFGD,2033,148.211
RE1,COMENEFFGD,2034,106.4394
RE1,COMENEFFGD,2035,91.649
RE1,COMENEFFGD,2036,100.4815
RE1,COMENEFFGD,2037,171.3821
RE1,COMENEFFGD,2039,132.2658
RE1,COMENEFFGD,2041,618.8271
RE1,COMENEFFDP,2021,453.2541
RE1,COMENEFFDP,2022,453.2541
RE1,COMENEFFDP,2023,453.2541
RE1,COMENEFFDP,2024,453.2541
RE1,COMENEFFDP,2025,453.2541
RE1,COMENEFFDP,2026,453.2541
RE1,COMENEFFDP,2027,453.2541
RE1,COMENEFFDP,2028,453.2541
RE1,COMENEFFDP,2029,453.2541
RE1,COMENEFFDP,2030,453.2541
RE1,COMENEFFDP,2031,453.2541
RE1,COMENEFFDP,2032,453.2541
RE1,COMENEFFDP,2033,453.2541
RE1,COMENEFFDP,2034,453.2541
RE1,COMENEFFDP,2035,453.2541
RE1,COMENEFFDP,2036,453.2541
RE1,COMENEFFDP,2037,453.2541
RE1,COMENEFFDP,2038,453.2541
RE1,COMENEFFDP,2039,453.2541
RE1,COMENEFFDP,2040,906.5083
RE1,COMENEFFDP,2041,906.5083
RE1,COMENEFFDP,2042,906.5083
RE1,COMENEFFDP,2043,906.5083
RE1,COMENEFFDP,2044,906.5083
RE1,COMENEFFDP,2045,906.5083
RE1,COMENEFFDP,2046,906.5083
RE1,COMENEFFDP,2047,906.5083
RE1,COMENEFFDP,2048,906.5083
RE1,COMENEFFDP,2049,906.5083
RE1,COMENEFFDP,2050,906.5083
RE1,COMENEFFDP,2051,1526.807
RE1,COMENEFFDP,2052,1608.8692
RE1,COMENEFFDP,2053,1022.3819
RE1,COMENEFFDP,2054,1023.6745
RE1,COMENEFFDP,2055,1024.9814
RE1,COMENEFFDP,2056,1026.303
RE1,COMENEFFDP,2057,1027.6393
RE1,COMENEFFDP,2058,1028.9905
RE1,COMENEFFDP,2059,1030.3568
RE1,COMENEFFDP,2060,1031.7383
RE1,COMENEFFDP,2061,1653.4339
RE1,COMENEFFDP,2062,1736.9086
RE1,COMENEFFDP,2063,1151.8496
RE1,COMENEFFDP,2064,1154.5864
RE1,COMENEFFDP,2065,1157.3536
RE1,COMENEFFDP,2066,1160.1518
RE1,COMENEFFDP,2067,1162.9811
RE1,COMENEFFDP,2068,1165.842
RE1,COMENEFFDP,2069,1168.7349
RE1,COMENEFFDP,2070,1171.66
RE1,DEMCOMHEOIL,2049,29.3271
RE1,DEMCOMHEBIO,2015,533.6865
RE1,DEMCOMHEBIO,2016,27.1383
RE1,DEMCOMHEBIO,2017,13.5298
RE1,DEMCOMHEBIO,2018,13.5264
RE1,DEMCOMHEBIO,2019,13.5223
RE1,DEMCOMHEBIO,2020,13.517
RE1,DEMCOMHEBIO,2021,11.0036
RE1,DEMCOMHEBIO,2022,10.9996
RE1,DEMCOMHEBIO,2023,10.9962
RE1,DEMCOMHEBIO,2024,10.9913
RE1,DEMCOMHEBIO,2025,10.988
RE1,DEMCOMHEBIO,2026,12.453
RE1,DEMCOMHEBIO,2027,12.4491
RE1,DEMCOMHEBIO,2028,12.4436
RE1,DEMCOMHEBIO,2029,12.4377
RE1,DEMCOMHEBIO,2030,543.3155
RE1,DEMCOMHEBIO,2045,352.027
RE1,DEMCOMHEEL,2031,32.4323
RE1,DEMCOMHEEL,2032,46.0325
RE1,DEMCOMHEEL,2033,46.0072
RE1,DEMCOMHEEL,2034,5.8461
RE1,DEMCOMHEEL,2036,45.8555
RE1,DEMCOMHEEL,2037,40.5562
RE1,DEMCOMHEEL,2038,45.9136
RE1,DEMCOMHEEL,2039,45.8832
RE1,DEMCOMHEEL,2040,77.6312
RE1,DEMCOMHEEL,2042,46.3811
RE1,DEMCOMHEEL,2044,25.5134
RE1,DEMCOMHEEL,2045,91.5031
RE1,DEMCOMHEEL,2047,91.3917
RE1,DEMCOMHEEL,2048,91.3208
RE1,DEMCOMHEEL,2049,91.2702
RE1,DEMCOMHEEL,2050,91.2094
RE1,DEMCOMHEEL,2051,65.9422
RE1,DEMCOMHEEL,2052,93.1293
RE1,DEMCOMHEEL,2053,5.3112
RE1,DEMCOMHEEL,2054,67.0701
RE1,DEMCOMHEEL,2055,99.3394
RE1,DEMCOMHEEL,2056,23.3289
RE1,DEMCOMHEEL,2057,4.577
RE1,DEMCOMHEEL,2058,22.1997
RE1,DEMCOMHEEL,2059,48.3643
RE1,DEMCOMHEEL,2060,97.5497
RE1,DEMCOMHEEL,2061,6.9826
RE1,DEMCOMHEEL,2062,132.9142
RE1,DEMCOMHEEL,2063,116.7698
RE1,DEMCOMHEEL,2064,26.2536
RE1,DEMCOMHEEL,2065,150.82
RE1,DEMCOMHEEL,2066,54.4358
RE1,DEMCOMHEEL,2067,81.9171
RE1,DEMCOMHEEL,2068,49.6462
RE1,DEMCOMHEEL,2069,19.4993
RE1,DEMINDHECOA,2015,11403.233
RE1,DEMINDHECOA,2022,107.5244
RE1,DEMINDHECOA,2023,165.8868
RE1,DEMINDHECOA,2024,165.6668
RE1,DEMINDHECOA,2025,165.4594
RE1,DEMINDHECOA,2026,182.6719
RE1,DEMINDHECOA,2027,182.4404
RE1,DEMINDHECOA,2028,182.2218
RE1,DEMINDHECOA,2029,182.0151
RE1,DEMINDHECOA,2030,11585.053
RE1,DEMINDHECOA,2031,163.9275
RE1,DEMINDHECOA,2032,163.6112
RE1,DEMINDHECOA,2033,163.3122
RE1,DEMINDHECOA,2034,163.0293
RE1,DEMINDHECOA,2035,162.7612
RE1,DEMINDHECOA,2036,142.8954
RE1,DEMINDHECOA,2037,250.2672
RE1,DEMINDHECOA,2038,308.483
RE1,DEMINDHECOA,2039,308.1217
RE1,DEMINDHECOA,2040,307.7783
RE1,DEMINDHECOA,2041,330.9596
RE1,DEMINDHECOA,2045,6196.9858
